"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
702359														973		464	0					70	439	0							
702612														4631		660	182					301	3488	0							
702836														1163		573	0					149	441	0							
702911														2328		1275	330					125	598	0							
702966														308		53	59					0	196	0							
703039														294		110	0					110	74	0							
703552														9436		2962	0					144	6330	0							
703767														31481		24303	0					35	6893	250	15469		8798				
704559														18838		4272	7875					418	6148	125			2409				
704755														6735		1203	0					501	4794	237							
705378														790		658	0					6	126	0							
705444														46		0	0					14	32	0							
705556														1446		0	0					128	1318	0							
706030														1290		1012	0					42	236	0							
706058														499		328	0					33	103	35							
706236														308		0	0					80	228	0							
706254														306		0	0					140	166	0							
706450														83		0	0					20	63	0							
706656														1284		1080	0					125	79	0							
707354														17835	0	5339	1050	3831	1508	0	0	574	10872	0	0	0	0	Wages Pay			
708379														750		4	0					106	640	0							
709143														5726	0	3949	1172	1967	0	0	0	166	439	0	0	0	0				
709451														285		194	0					15	76	0							
709554														777		0	0					11	766	0							
709602														37512		28623	0		21409			47	8601	241				Due to Broker			
709639														8801		1021	0					316	7464	0				#4 1M Bond Pur in March, settles April 1st			
709956														242	0	2	0	2	0	0	0	83	157	0	0	0	0				
710176														523		149	0					98	276	0							
710859														2025		1593	0					346	86	0							
711472	41567	0	39865	0	4885	0	0	0	1603	44	8657	0	0									55									
711520														1481		1425	0					39	17	0							
711548														2354		2093	0					28	233	0							
711753														407		35	82					9	281	0							
711801														3523		2577	251					61	634	0							
712059														4087		2286	0					157	1644	0							
712273														344		36	0					30	278	0							
712648														780		226	0					152	402	0							
712956														2709		310	0					9	2365	25							
713047														35		0	0					17	18	0							
713252														311		0	0					147	164	0							
713476														5299		3666	0					75	1558	0							
713926														16843		12608	0		1484	4837	1294	229	4006	0	3797			Low income housing payable	Pension liability	Accrued SBA Fees	
714165														32		31	0					1	0	0							
714437														450		45	0					24	381	0							
714839														199		74	0					121	4	0							
714978														2476		350	0					0	1686	440							
715032														395	0	1	0	0	0	0	0	124	270	0	0	0	0				
715050														1012		564	0					87	359	2							
715144														1074		349	0					19	706	0							
715340														4755		2142	0					133	2480	0							
715470														131		21	0	21				35	75	0							
715630														1813		0	1249					197	367	0							
715872														4149		2738	0	591				65	1346	0	2118						
715975														153		0	0					1	152	0							
716374														4558		929	1305					124	2200	0							
716655														2418		1	766					72	1579	0							
716833														15531		2790	0					233	12473	35	1266		1470				
716851														1701		1493	0					10	198	0							
716954														997		364	0					81	552	0							
717232														347		208	0					84	55	0							
717670														145		25	0					9	111	0							
717737														11253		9810	0					209	1173	61	6048						
717924														25934	0	16243	4241	0	0	0	0	256	5194	0	3652	0	0				
718079														2454		806	119					679	850	0							
718145														2954		144	613					75	2122	0							
718275														894		283	0					4	455	152							
718538														5995		5121	0					135	739	0							
719030														115		58	0					37	20	0							
719610														703		0	520					13	170	0							
719656														2744		1110	0					92	1415	127							
719964														1566		1456	0					6	104	0							
720157														45		0	0					31	14	0							
720344														767		475	0	285				73	219	0	27						
720746														4203		3613	0					74	442	74							
720858														1951		1843	0					53	55	0							
721350														3355		2838	33					409	75	0							
721752														989		967	0					22	0	0							
721949														6196		2192	2977					511	516	0							
722227														536		220	0					3	313	0							
722432														2439		241	0					79	2119	0							
722544														20258		6036	0					382	13840	0							
722777	1574266	0	1198884	0	397785	511438	0	0	248925	124389	0	0	0									2068						RIGHT_OF_USE_LEASE_LIABILITY			
722816														7567		5619	0					247	1701	0							
723112	3651027	0	2097211	538128	688712	0	0	0	832594	172898	0	0	524380									10196									
723158														296	0	0	0	0	0	0	0	59	237	0	0	0	0				
723550														335		275	0					60	0	0							
723653														1725		1032	0					32	661	0							
723756														328		180	0					36	112	0							
723868														692		6	0					119	567	0							
724230														5060		4082	0					290	688	0							
724548														203		0	0					32	171	0							
724744														3882		3328	39					211	304	0							
724904														4115		721	0					62	2842	490							
724940														30		0	0					20	10	0							
725077														4879		4007	0					45	827	0							
725732	12337	0	5512	0	216	0	0	0	5132	0	4978	0	0									1693									
725741														2196		2073	0					21	102	0							
726458														348		302	0					30	16	0							
726953														4373		363	1949					767	1294	0							
727174														9180		6912	0					53	2215	0							
728948														1657		0	0					161	1262	234							
728957														468		0	0					101	367	0							
729011														5153		2827	1205					754	367	0							
729057														562		475	0					37	50	0							
729178														2091		1691	0					35	365	0							
729310														6017		4477	0					89	1451	0							
729459														180	0	71	0	0	0	0	0	48	61	0	0	0	0				
729570														94		0	0					0	94	0							
729842														682		368	0					81	233	0							
729945														604		333	0					71	200	0							
730745														33	0	8	0	5	0	0	0	23	2	0	3	0	0				
731050														435		0	0					41	394	0							
731247														18640	0	10448	0	0	0	0	0	1483	2369	4340	0	0	0				
731957														24		0	16					8	0	0							
732178														3568		2320	0					265	983	0							
732253														895		545	0					131	219	0							
732637														1803		1656	0		1474			147	0	0				other stocks & bonds			
732758														10097		8540	0					50	1507	0							
732918														10684		8594	0	4523				344	1684	62	2618		1191				
732954														157		51	75					31	0	0							
733054														9267	0	4509	1500	77	0	0	0	1524	1734	0	3960	0	0				
733540														136		0	0					31	105	0							
733559														1259		79	0					129	1051	0							
733661														466		0	0					2	464	0							
733755														676		477	0					26	173	0							
733951														604		302	125					25	152	0							
734248														2097		1635	0					80	382	0							
734350														3472		2804	0					52	616	0							
734538														9031		5340	0					0	3691	0							
734613														1067		439	0					112	516	0							
735049														80		0	41					3	36	0							
735067														999		190	0					41	768	0							
735414														517		197	0					5	315	0							
735441														3634		2246	0					775	613	0							
735768														12459		12323	0					36	0	100							
735973														580		557	0					0	23	0							
736158														201		2	114					12	73	0							
736206														61990		49581	0					39	11183	1187							
736550														1165		658	153					114	240	0							
736662														519		181	162					19	157	0							
737548														8157		0	75					417	7665	0							
738013														2870		1639	0					91	1140	0							
738040														6938		3095	67					1248	2528	0	3095						
738143														3147		2442	0					95	610	0							
738255														665		130	0					67	468	0				Accrued Expense - Profit Sharing			
738303														13720		7180	0					0	6540	0	6775						
738657														94	0	78	0	0	0	0	0	16	0	0	0	0	0				
738769														8929		7607	0					138	1184	0							
739346														517		258	0					208	51	0	258						
739355														3141	0	2002	0	0	0	0	0	485	654	0	1960	0	0				
739560														59487		40128	0					235	17670	1454							
739832														790		337	16					67	370	0							
740249														703		279	0					198	226	0							
741068														192		0	0					15	114	63							
741152														66		0	0					1	65	0							
741330														14262		10861	466					319	2616	0	10406	87					
741358														111		83	0					6	22	0							
741648														1119		995	0					51	73	0							
741844														798		343	0					34	421	0							
741956														45		40	0					5	0	0							
741974														1017		103	636					7	271	0							
742056														403		97	0					33	273	0							
742542														1149		0	0					33	1116	0							
742636														188		0	0					10	178	0							
742944														1628	109	893	0		328	425		99	636	0				ACCUMULATED POST RETIREMENT BENEFIT	DEFERRED FEES ON SBA PPP LOANS		
743679														15485		13923	0		5514			64	1498	0	7426			MPF			
743950														255		32	107					17	99	0							
744256														21600		0	0					246	21354	0							
744854														1154		239	0					284	631	0							
745150														83		0	70					13	0	0							
745347														543	0	12	61	0	0	0	0	66	342	62	0	0	0				
746157														1598		455	37					48	1058	0							
746429														3818		3108	0					99	611	0							
746755														2426		1684	18					58	666	0							
746942														640		437	85					108	10	0							
746979														375		1	116					67	191	0							
747051														141	0	34	0	0	0	0	0	67	40	0	0	0	0				
747257														305		167	0					35	103	0							
748254														1479		728	0					2	749	0							
748357														33		0	0					13	20	0							
748441														123		1	0					40	82	0							
748964														1437		1179	0					10	248	0							
749242														245215		131355	0					1942	76778	35140	27156		71261				
749635														4632		72	0					263	4115	182							
749840														19		0	0					5	14	0							
749943														1085		345	392					44	304	0							
749952														207		13	0					54	140	0							
750051														452		0	0					115	337	0							
750127														3095		432	0					51	2587	25							
750239														7389	0	4918	0	0	0	0	0	245	2226	0	3580	0	0				
750341														2356		1401	291					69	595	0							
750444														125		0	20					30	75	0							
750846														203		37	0					59	107	0							
751254														1643		786	68					181	608	0							
751656														8294		1332	0					359	6603	0	888						
751852														1898		1788	0		498			31	79	0	317			259			
752644														2460	0	2042	0	133	327	0	0	155	263	0	1017	0	0	Escrow Payable			
752831														2358		1964	0					108	286	0							
753052														41		0	0					41	0	0							
753324														7864		5405	0					46	2358	55							
753641														232		78	142					12	0	0							
753856														99		24	0					31	44	0							
754068														1056		118	0					55	738	145							
754246														568		441	28					36	63	0							
754536														1231		1045	0					46	140	0							
754826														4352		2041	0					172	2139	0							
754853														6303		3506	0					196	2601	0							
754929														19009		2709	0					49	16219	32			1941				
755047														7297		646	35					60	6256	300							
755252														1852		310	0					188	1354	0							
755421														145		77	0					35	33	0							
755458														1842		1176	0					288	378	0							
756343														460		0	0					118	342	0							
756848														476		14	0					113	349	0							
757377														13951		12378	502					183	888	0							
757452														1049		133	736					43	80	57				UNEARNED FLEX CREDITS			
757612														13936		11584	0					235	2024	93							
757779														681		409	0					17	255	0							
758703														94347		62273	0					32	30799	1243		40975					
758842														599		500	19					72	8	0							
758851														13504		8637	0					192	4675	0							
759045														6373		5533	0					272	568	0							
759625														3851		2283	0					330	1238	0							
760210														191		0	32					56	103	0							
760331														669		326	0					26	317	0							
760340														479		58	167					44	210	0							
760434														312		90	0					45	177	0							
760649														225		0	74					49	102	0							
760854														19061		16915	0					493	1653	0							
760939														573		440	0					20	113	0							
760957														53		0	6					10	37	0							
761244														1503		0	0					153	1350	0							
761459														944		52	418					69	405	0							
761543														3261		1059	0					268	1934	0							
761806	329524	0	231442	0	0	0	0	0	84819	12800	0	0	156910									463									
761833														120		0	0					23	97	0							
761851														1867		11	0					108	1748	0							
761954														81		39	0					11	31	0							
762045														577		453	0					29	95	0							
762447														41543		26672	0					692	14093	86			16366				
762474														27443		23908	0					378	3005	152							
762773														1795		1404	0					1	390	0							
763211														478		281	0					142	55	0							
763677														8618		7319	1189					72	38	0							
763930														1140		240	0					471	429	0							
764030														213197	0	143763	0	0	0	0	0	1767	46652	21015	0	0	67663				
764058														3730	0	2776	0	0		0	0	63	891	0	0	0	0	Loan Fee Settlement			
764067														129		0	0					52	77	0							
764142														1066		757	0					52	257	0							
764151														248		226	0					9	13	0							
764441														67		0	8					59	0	0							
764816														1842		1179	0					270	393	0							
765019														164459	0	139755	0	0	0	0	0	3988	17561	3155	0	80831	39542				
765318														565		0	0					58	507	0							
765354														501	0	385	0	0	125	139	121	38	78	0	0	0	0	Reserve For Contingencies	Escrow Reserve	ATM	
765505														9068		1076	0		52			21	7971	0		1024		Miscellaneous Expenses			
765662														288		267	0					10	11	0							
765877														1302		729	0					4	569	0							
766052														285		240	0					45	0	0							
766164														76562		37216	0					2180	33375	3791			28003				
767040														237		73	0					26	138	0							
767152														117		0	67					24	26	0							
767246														7		0	0					7	0	0							
767255														1723		1509	0					58	156	0							
767554														257		81	0					23	153	0							
767572														68		34	0					7	27	0							
767611														1434	0	0	0	0	0	0	0	61	1325	48	0	0	0				
767732														1611		0	0					204	1407	0							
767974														11967		5958	0					394	5403	212							
768074														11574		8022	0					0	3244	308							
768458														278	0	0	0	0	0	0	0	15	238	25	0	0	0				
768476														597		170	0					44	383	0							
768953														6059		3347	0					16	2696	0							
769156														713		361	0					175	177	0							
769334														111		0	0					47	64	0							
770451														1324		1149	0					49	126	0							
770545														42		3	0					17	22	0							
770639														2546		1550	0					93	903	0							
770657														6574		3588	0					561	2425	0							
770853														870		211	0					111	548	0							
771047														52		1	0					16	35	0							
771140														5959	0	3136	0	0	0	0	0	421	2402	0	2190	475	0				
771458														20242		11783	0					114	8178	167							
771609														19455		12003	0					10	7442	0							
771748														578		293	111	270				96	78	0				ACC ACCT DEPRECIATION			
771878														4311		2915	0					102	1294	0							
772008														18568		8732	0					240	8421	1175							
772446														6339		3635	0					0	2704	0							
772754														49		0	0					42	7	0							
773032														436	0	0	0	0	0	0	0	32	404	0	0	0	0				
773171														399		35	0					88	276	0							
773247														87190		24658	7677					1403	51633	1819	8391		11165				
773443														2381	0	2121	24	0	875	0	0	151	85	0	1245	0	0	PPP Deferred Fee Income			
773470														4968		3198	1701					34	0	35							
773546														1188		0	0					16	1172	0							
773742														5549		3124	0					16	2409	0							
774132														6607		4542	0					268	1797	0							
774235														1937		1792	0					13	132	0							
774253														277		166	0					12	99	0							
774262														46686		29166	0	1355				208	13009	4303	2758	5902	16060				
774347														526		0	50					325	151	0							
775054														3265		2239	0					272	754	0							
775241														551	0	260	1	0	0	0	0	10	280	0	0	0	0				
775456														1471		601	0					151	636	83							
775773														1939		1547	0					25	367	0							
776369														717		691	0					26	0	0							
776547														1393		755	0	507				83	555	0	45						
777254														300		275	0					16	9	0							
777366	21729	0	15819	0	0	1768	0	0	4341	12	0	0	13930									1557						BOLI BENEFIT PLAN RESERVE			
777441														320		0	20					15	285	0							
777870														2971		1722	0					158	1091	0							
778738														5966		3438	0					958	1570	0							
779016														4976		2355	0					297	2324	0							
779351														20911	0	2351	8574	0	0	0	0	539	9447	0	104	465	0				
779360														397		0	0					27	329	41							
779641														194		144	0					5	45	0							
779650														431		164	0					115	152	0							
779968														3378		626	0					259	2415	78							
780049														2008		1707	0					120	181	0							
780218														7385		3968	374					82	2641	320							
780263														982		884	0					5	59	34							
780562														14459		4566	9325					18	525	25							
780722														2136	0	12	0	0	0	0	0	472	1277	375	0	0	0				
780955														1274		304	223					287	460	0							
781028														15258		11004	0		3810			536	3718	0			5545	retirement plans			
782016														990		0	811					39	140	0							
782306														57116		36295	0		10332	9897		524	11783	8514			12957	Cash collateral	Unfunded commitment-LIHTC investment		
782548														278		0	70					22	186	0							
783161														11943		4214	0					64	6915	750							
783246														1834		104	1086					100	544	0							
783349														48	0	40	0	0	0	0	0	8	0	0	0	0	0				
783648														65719		50636	0		5832			671	14412	0		43364		SECURITY PURCHASED			
783844														3777	0	1156	111	0	358	0	0	105	2405	0	0	0	0	Deferred Revenue-PPP			
783910														1457		325	556					23	553	0							
784159														444		0	0					210	234	0							
784430														2254		2098	0					48	108	0							
785147														7693		4700	370					84	2389	150							
785473														40111		10663	11470			7624		213	17765	0				Deferred director fees	Right-of-use Lease Liability		
785857														807		777	0					6	24	0							
785923														24948		18477	1551					308	4612	0							
785950														3954		3179	0					136	639	0							
786210														14529		5457	0					717	8355	0							
786256														70	0	65	0	8	0	0	0	5	0	0	0	0	0				
786340														2430		2014	0					87	329	0							
786555														3995		3599	0					115	281	0							
786612														23377		17937	0					1291	4083	66	5129		11828				
786733														4834		4060	0					67	707	0							
786948														622		363	17					77	165	0							
787141														58		0	12					19	27	0							
787459														1236		0	0					134	1102	0							
787842														994		731	49					73	141	0							
788559														2437		2152	0					59	226	0							
788652														1422		1155	71					46	150	0							
788773														4322		2689	1201					147	285	0							
789051														64		32	0					10	22	0							
790150														811		718	0					26	67	0							
790271														4232		3404	0					240	588	0							
790543														14926		4125	0					236	7587	2978							
790703														9738		564	0					17	9157	0							
790918														5789		2457	666					229	2293	144							
791072														631		422	0					40	169	0							
791353														1029		155	0					29	845	0							
791821														3297		1928	0					16	1323	30							
791942														1481		553	0					368	560	0							
792248														351		0	0					98	253	0							
792453														89		0	0					48	41	0							
792640														643	0	413	15	0	0	0	0	142	73	0	409	0	0				
792659														499		0	0					48	445	6							
794149														625		492	0		477			43	66	24				SBA PPP Loan Fees Deferred Income			
794336														1665		367	0					76	1035	187							
794345														781		224	28					383	146	0							
794475														643		52	11					32	548	0							
794653														29		0	15					14	0	0							
795249														472	0	44	265	0	0	0	0	53	110	0	0	0	0				
795548														1937	0	1271	175	139	0	0	0	402	89	0	844	0	0				
795959														594		0	424					38	131	1							
795968	323677	0	209879	0	0	0	0	0	108814	3044	0	0	105820									1940									
796152														2756		1222	0					73	1461	0							
796451														165		0	0					19	146	0							
796572														6542		3129	0					145	3268	0							
796657														316		12	98					27	179	0							
797140														2154		1200	0					134	820	0							
797775														40909	0	36114	0	0	0	0	0	2	3713	1080	0	0	25052				
798512														447		353	0					5	89	0							
799359														131		65	0					18	48	0							
799751														472		235	0		235			152	85	0				Escrow Reserves			
799854														220		40	0					98	82	0							
799939														85		22	21					7	35	0							
799948														952		636	0					74	242	0							
800134														819		341	13					68	342	55							
800442														4740		4681	0					59	0	0							
800479														48		39	0					6	3	0							
800657														86462		17965	7494	8688				2695	50343	7965			9211				
800853														2695		0	0					35	2660	0							
801047														2782		62	1332					238	1150	0							
801056														556		325	2					49	180	0							
801654														704		0	0					19	685	0							
802866	5936295	0	2379793	0	0	1826184	0	0	3452042	104460	0	0	0									0						Investment payable on securities			
803256														724		17	519					48	140	0							
803265														66		30	0					14	22	0							
803649														1336		3	37					940	356	0							
803658														1250		1002	0					32	216	0							
803957														1457		824	0					394	239	0	824						
804150														100	0	0	0	0	0	0	0	53	47	0	0	0	0				
804338														5405		235	0					1139	3707	324							
804374														4677		3877	0					18	782	0							
804422														403		29	124					16	234	0							
804860														276	0	117	124	0	0	0	0	35	0	0	0	0	0				
804963	1263303	0	707367	0	0	0	0	0	511681	40552	0	0	246767									3703									
805045														213		0	40					66	107	0							
805250														624	0	140	15	0	0	0	0	33	436	0	0	0	0				
805335														1051		952	0					50	49	0	742						
805755														1664		705	0	6	699			297	662	0				POINTS & SBA COLLECTED NOT EARNED			
805876														347		36	0					29	282	0							
806220														536		80	0					72	384	0							
806846														18139		4678	3781					478	9202	0							
806958														3078	0	2606	0	0	0	0	0	213	259	0	2571	0	0				
807348														1430		830	0					115	485	0							
807432														529		142	0					134	253	0							
807656														3690		0	0					37	3653	0							
807955														6904		0	0					160	6258	486							
808260														55802		43542	0					756	11189	315	28378						
808345														35		0	0					5	30	0							
808354														48		0	0					48	0	0							
808653														390		27	15					237	111	0							
809070														118		81	25					0	12	0							
809276														5678		1205	0					516	3957	0							
809379														440		46	310					20	64	0							
809650														1432		523	0	134				70	839	0	386						
809678														53		8	0					1	40	4				accounts payable			
809771														19830		19811	0					19	0	0							
809856														233		214	0					19	0	0							
810544														406		51	0					104	251	0							
811046														83550		59303	0					3536	18036	2675		49984					
811279														4935		2444	0					637	1854	0							
811457														13	0	0	0	0	0	0	0	5	8	0	0	0	0				
811541														628		405	0		221	184		17	206	0				Unfunded Pension Plan Obligation-ASC175	Deferred PPP Loan Fees		
811550														1172		1153	0					16	3	0							
811747														3604		2839	0					483	282	0							
812164	485	0	352	0	352	0	0	0	133	0	0	0	0									0									
812379														288	0	218	0	0	0	0	0	70	0	0	0	0	0				
812436														3168		883	0					46	2239	0							
812557														5929		2421	0					665	2843	0	2421						
812614														1195		258	291		258			55	591	0				Unearned SBA PPP Fee Income			
813059														133		0	61					25	47	0							
813572														892	0	3	0	0	0	0	0	1	748	140	0	0	0				
813853														2055		568	0					511	976	0							
814074														2514		1299	208					114	893	0							
814355														108		62	0					32	14	0							
814430														162612		16784	0		5386			1457	140077	4294				Cash Flow Swap			
814458														3869		2462	0					223	1184	0							
814476														346		0	0					14	332	0							
814551														570		276	16					79	199	0							
814711														545	0	0	0	0	0	0	0	85	460	0	0	0	0				
815053														292		45	0					76	171	0							
815147														1912		877	0					30	1005	0							
815156														5867		3983	0					600	1284	0							
815277														2489		67	0					569	1826	27							
815754														470		211	197					16	46	0							
815772														1186		580	341					4	261	0							
816256														918		566	249					24	77	2							
816304														7600		7301	0					0	299	0							
816603														102085	9394	82214	0	181				1711	15827	2333	36946	2338	30974				
816751														18		5	0					10	3	0							
817477														1291		496	489					142	164	0							
817824	8477291	0	5623299	573673	0	1820631	0	0	1767142	507227	0	0	2063068									5950						Unsettled Security Purchases			
818401														16779		15229	0					20	1530	0							
818540														510	0	137	50	0	137	0	0	69	244	10	0	0	0	UNEARNED SBA LOAN FEES			
818559														379		37	302					31	9	0							
818652														19		0	0					1	18	0							
819154														372		225	0					14	133	0							
819172														3573		3421	0					2	150	0							
819453														706		115	0					384	207	0				Accrued 401k			
819556														3517		2881	0					300	336	0							
819855														3808		1872	898					94	944	0							
820048														3893	0	797	0	0	0	0	0	238	2563	295	0	555	0				
820301														1455	0	387	0	0	240	0	0	8	1060	0	0	0	0	ATM settlement suspense			
820477														770		483	0					1	286	0							
820842														522		0	0					129	393	0							
820879														1805		1615	134					1	55	0							
821036														779		278	0					32	469	0							
821157														561		454	0					107	0	0							
821559														109		12	0					35	62	0							
821643														307	0	247	0	0	244	0	0	35	25	0	0	0	0	ACCR SALARY CONTINUATION PLAN			
821906														7649		2245	0					9	5270	125							
822042														12152		9212	0					64	2876	0	5438		2795				
822051														725		24	0					127	574	0							
822275														2444		89	1820					5	530	0							
822556														1561		9	0					558	994	0							
822631														540		31	162					44	303	0							
822846														260		0	62					103	95	0							
823076														532		0	0					30	502	0							
823133														7330		6089	67					382	792	0							
823142														238	0	0	0	0	0	0	0	30	197	11	0	0	0				
823450														1167		920	0					48	101	98							
823478														12064		10595	0					33	1436	0							
823553														56		0	32					15	9	0							
823638														176		42	0					24	110	0							
823656														1258		2	0					114	1142	0							
824242														1170		1083	0					27	60	0							
824653														1149		1008	0					62	79	0							
824671														1940		1327	0					9	450	154							
824738														77		0	4					10	63	0							
825146														13126		6204	0					1694	5228	0	1678	2452					
825454														491		252	0		185			91	148	0				SERP			
825548														574		29	0					125	420	0							
825753														1191		0	0					50	1141	0							
825847														1312		961	129					98	124	0							
825940														295		0	213					41	41	0							
826451														1408		1284	89					27	8	0							
826648														749		272	0					223	254	0							
826956														9316	0	5677	0	3711	0	0	0	1601	2038	0	1741	0	0				
827355														534		0	74					46	414	0							
827458														3101		6	0					413	2682	0							
827560	6072	0	556	0	0	0	241	0	5382	56	0	0	0									78						LOAN CLEARING ACCOUNT	OTHER LIABILITIES		
828110														1089		513	0					4	559	13							
828174														4478		4388	0					1	89	0							
828473														2108		351	311	81	121	139		3	1443	0				Official Checks and Money Orders	ATM Settlement		
828651														10091		2543	0	797				80	7468	0	1244						
829032														798		474	0					24	300	0							
829041														1778		137	0					224	1417	0							
829050														499		377	0					97	25	0							
829452														219		0	0					116	103	0							
830113														3169		2980	0					44	145	0							
830252														1722		1702	0					4	16	0							
830355														5699		5594	0					71	34	0							
830542														6155		1600	229					284	4042	0							
830645														64	0	0	0	0	0	0	0	40	24	0	0	0	0				
830748														449		5	0					227	217	0							
831008														7453		6234	0					32	1186	1							
831352														237		17	0					165	55	0							
831576														1022		38	16					434	534	0							
831642														4082		2794	0					280	1008	0							
831875														328		7	247					15	59	0							
831941														287		26	0					121	140	0							
832528														546		40	66					59	363	18							
832546														6949		4980	209					74	1686	0	2889						
833404														10479	0	9491	0	0	0	0	0	15	973	0	7243	0	0				
833749														2334		1337	0					51	946	0							
833758														1524		677	359					51	437	0							
833851														62		0	0					13	49	0							
834175														1324		989	0					67	268	0							
834755														400		0	0					57	343	0							
835079														289		45	0					0	244	0							
835257														1940		778	14					465	683	0							
835378														480		268	121					17	74	0							
835444														232		0	0					71	161	0							
835613														60		0	0					10	50	0							
835659														333		0	0					49	284	0							
835743														3717		2916	0					215	586	0							
835770														2179		186	776					376	841	0							
836656														2		0	0					2	0	0							
836843														43168	0	23177	0	7949	0	0	0	1251	14840	3900	13858	0	0				
836852														3707		3023	0					158	526	0							
837000														29454	0	16801	0	0	0	0	0	121	11924	608	0	3671	12525				
837046														130		0	10					108	12	0							
837149														1313		839	0					70	404	0							
837158														1096		596	352					7	134	7							
837354														2003		1655	0					93	255	0							
837448														1570		295	639					66	570	0							
837541														2102		1940	0					55	75	32							
837608														11870		5985	0					107	5778	0							
837653														364		280	0					48	36	0							
837840														1068		1023	0					42	3	0							
837952														182		0	0					64	118	0							
837970														3727		3239	0	83				312	176	0	3090						
838155														303		170	0					18	115	0							
839068														1869		313	1007					82	467	0							
839246														258		16	12					120	110	0							
839255														2495		1131	0					57	1307	0	1131						
839572														2634		436	0					8	2190	0							
839817														260	0	76	0	0	0	0	0	38	146	0	0	0	0				
839974														1139		896	0					20	223	0							
840019														295		46	0					88	161	0							
840251														390		82	0					226	82	0							
840354														179		123	0					15	41	0							
840363														12813		11505	0					492	816	0							
840578														56		8	17					28	3	0							
840747														5575		2547	0					593	2435	0							
841472														492		4	303					42	143	0							
841753														306		0	0					44	262	0							
841838														357		108	0					79	170	0							
842376														1500		176	0					55	1244	25							
842460														8380	0	358	0	357	0	0	0	509	6739	774	0	0	0				
842853														107		0	43					31	33	0							
843476														876		746	0					24	106	0							
843542														295		0	0					31	264	0							
843953														57		22	0					35	0	0							
844053														15497	0	11675	0	0	0	0	0	41	3687	94	9616	0	0				
844138														340		16	0					79	245	0							
844455														85		0	36					49	0	0							
844567														5315		3863	0					42	1410	0							
845247														618		11	0					351	256	0							
845443														633		437	5					191	0	0							
845573														56038		47993	0					152	7893	0	44446						
846132														57		0	0					10	47	0							
846619														12477		10243	0					118	2032	84							
846945														1353		792	46					26	489	0							
847157														2228		1700	0					195	333	0							
847979														419		0	130					1	288	0							
848248														1676		1240	0					298	138	0							
848453														230		27	0					28	175	0							
849076														533		358	0					8	167	0							
849348														737		179	32					97	393	36							
849357														316		0	0					32	284	0							
849432														1579	0	1272	47	0	0	0	0	37	223	0	213	0	0				
850036														23586		500	0		427			151	22426	509				unposted & misc			
850054														194	0	0	0	0	0	0	0	27	153	14	0	0	0				
850456														1557		1051	0					156	350	0							
851060														201		9	149					43	0	0							
851172														5538		3884	0					301	1353	0							
851239														6909		5460	408					49	992	0							
851631														1454		1009	0					104	341	0							
852218	134334000	0	103977000	3360000	78367000	0	0	0	24462000	2489000	0	0	0									46000									
852254														992		430	0					257	305	0							
852320	9310000	0	6566000	351000	2336000	0	0	0	2030000	349000	0	0	1789000									14000									
852357														401		130	0					81	190	0							
852544														12400		2997	2756					364	6283	0							
852704														4250		1431	0					19	2800	0							
852713														21708		18756	0					230	2631	91							
852973														2357		158	272					11	1869	47							
853112														8801		6040	167					232	2362	0							
853251														1158		805	0	227				44	309	0							
853671														1377		405	0					166	806	0							
853747														612		218	0					301	8	85							
853804														12902		4382	0					14	8333	173							
853934														801		26	0					5	770	0							
853952														28744		14854	3545		7362			199	9843	303				ACH Items in Process			
854173														1378		1312	0					58	8	0							
854454														5298		991	0					144	4094	69		491					
854548														9	0	0	0	0	0	0	0	5	4	0	0	0	0				
854753														279		0	0					279	0	0							
854847														2240		2119	0					66	55	0							
855143														2961		2803	0					41	117	0							
855264														895		226	218					39	412	0				UNEARNED SBA FEES			
855303														43		9	24					7	3	0							
855563														2114	0	1500	0	304	0	0	0	0	614	0	0	0	0				
855648														714		652	0					61	1	0							
855741														3114		1279	156					341	1338	0							
855844														1398		532	218					92	531	25							
855956														249		125	0					124	0	0							
856159														13		0	0					7	6	0							
856243														6416		3552	0					47	2817	0							
856346														2872	0	2631	0	0	2418	0	0	86	155	0	0	0	0	DEFERRED PPP SERVICING FEE			
856458														61		0	0					31	30	0							
856542														1143		1113	0					30	0	0							
856748														3178		472	496					139	2071	0							
856869														1114		1048	24					13	29	0							
856944														34		0	18					12	4	0							
857259														981		925	0					48	8	0							
857455														970		892	0					2	76	0							
857576														3915		1891	629					454	941	0							
857745														1211		610	265					312	24	0							
857811														2835		1793	0					139	903	0							
857875														804		226	47					10	521	0							
857941														578		503	0					75	0	0							
858153														38		0	24					10	4	0							
858443														514	0	166	267	0	128	0	0	23	34	24	0	0	0	SBA Deferred Loan Fee			
858452														30		0	0					26	4	0							
858528														5093		2314	341					27	2411	0	2216						
858818														5		0	0					0	5	0							
858854														1800		1543	0					63	194	0	516			Deferred Loan Fees			
859002														18944		16441	0					5	2418	80							
859141														24815	0	21071	0	0	14538	0	0	693	3051	0	0	0	0	BOND PURCHASE PAYABLE			
