"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
3139321																																																																																						6214	484	484	7.9427%	12.8545%	11.8533%	5730	48341	72142	40	0			4.8545%							930	72142								0	0	0		0	4800	11.8533%	1	0	5770	0	0	0	40	0	0	0		0	5730	0	0	5730	0	0	0	0	0	0	0	0	0	484	0	0	0			
3140822																																																																																						52295	4464	4464	9.7083%	14.6869%	13.4332%	47831	356066	492681	686	0			6.6869%							25231	502693								0	0	0		0	32612	13.4332%	1	0	58529	10012	0	0	686	0	0	0		0	47831	0	0	47831	0	0	0	0	0	0	0	0	0	4464	0	10012	0			
3141726																																																																																				1208947	0				8.5711%			121283		1415022	5279	0										71612	1451813	0	0.0000%	135602	0	2168	137770	9.1886%	0	0	0	0	1	86462		1	0	163353	35118	1673	0	5279	0	0	0		0	121283	0	0	121283	0	0	0	0	0	0						36791	0	0		
3145797																																																																																						71581	5702	5702	10.1233%	15.7434%	14.4893%	65879	454674	650769	1104	0			7.7434%							29215	650769								0	0	0		0	36664	14.4893%	1	0	66983	0	0	0	1104	0	0	0		0	65879	0	0	65879	0	0	0	0	0	0	0	0	0	5702	0	0	0			
3146150			144200	13092	13092	8.5716%	13.7953%	12.5428%	131108	1045282	1529563	152	0			4.9741%						-49622	1568728								0	0	0		187818	9.4741%	0	138348	0	0	39165	152	0	0	0		0	99031	0	0	99031	32077	0	0	32077	0	32077	0	0	0	13092	0	39165	0																																																							0			1																															
3148613																																																																																						15606	1290	1290	10.0864%	15.1600%	13.9069%	14316	102942	141934	340	0			7.1600%							2332	141934								0	0	0		0	11984	13.9069%	1	0	14656	0	0	0	340	0	0	0		0	14316	0	0	14316	0	0	0	0	0	0	0	0	0	1290	0	0	0			
3150205																																																																																				295417	0				9.6389%			35032		363443	0	0										10242	363443	0	0.0000%	58144	0	0	58144	15.2340%	0	0	0	0	1	24790		1	0	35032	0	0	0	0	0	0	0		0	35032	0	0	35032	0	0	0	0	0	0						0	0	0		
3150447			21130000	19000	19000	6.0382%	21.9528%	21.9331%	21111000	96252000	349622000	654000	0	355689000	5.9352%	13.9528%						12678000	349647000								0	0	0		8458000	21.9331%	0	21790000	13000	0	12000	654000	0	0	0		0	21111000	0	0	21111000	0	0	0	0	0	0	0	0	0	19000	0	25000	0								2.5000%																														0																	0			1																															
3151417																																																																																				69087	0				9.3117%			8487		91143	0	17235										-987	109333	0	0.0000%	10576	0	44	10620	9.3484%	0	0	0	0	1	10429		1	0	9442	0	0	955	0	0	0	0		0	8487	0	0	8487	0	0	0	0	0	0						955	0	0		
3153233																																																																																						23584	2054	2054	9.3585%	14.5258%	13.2607%	21530	162359	230059	-1970	0			6.5258%							2280	230059								0	0	0		0	19250	13.2607%	1	0	19560	0	0	0	-1970	0	0	0		0	21530	0	0	21530	0	0	0	0	0	0	0	0	0	2054	0	0	0			
3153297																																																																																						48338	4453	4453	9.0959%	13.5722%	12.3219%	43885	356154	482470	489	0			5.5722%							27933	482470								0	0	0		0	15952	12.3219%	1	0	44374	0	0	0	489	0	0	0		0	43885	0	0	43885	0	0	0	0	0	0	0	0	0	4453	0	0	0			
3154780																																																																																						44304	3551	3551	8.1486%	15.6388%	14.3854%	40753	283295	500121	-1001	0			7.6388%							5981	500121								0	0	0		0	34772	14.3854%	1	0	39752	0	0	0	-1001	0	0	0		0	40753	0	0	40753	0	0	0	0	0	0	0	0	0	3551	0	0	0			
3158546																																																																																						153929	12902	12902	7.5330%	11.5673%	10.5977%	141027	1330726	1872134	579	160443			3.5673%							59739	2055255								0	0	0		0	103966	10.5977%	1	0	164284	22627	48	3	579	0	0	0		0	141027	0	0	141027	0	0	0	0	0	0	0	0	0	12902	0	22678	0			
3160978																																																																																						25845	2118	2118	8.4607%	15.2609%	14.0103%	23727	169354	280439	252	0			7.2609%							13645	280439								0	0	0		0	10082	14.0103%	1	0	23979	0	0	0	252	0	0	0		0	23727	0	0	23727	0	0	0	0	0	0	0	0	0	2118	0	0	0			
3165357																																																																																				330642	0				9.2827%			40701		438463	40	0										28955	447781	0	0.0000%	106472	0	140	106612	22.1583%	0	0	0	0	1	21064		1	0	50059	9318	0	0	40	0	0	0		0	40701	0	0	40701	0	0	0	0	0	0						9318	0	0		
3166699																																																																																						62647	6464	6464	7.7382%	12.1209%	10.8702%	56183	516852	726045	522	0			4.1209%							28212	726045								0	0	0		0	27971	10.8702%	1	0	56705	0	0	0	522	0	0	0		0	56183	0	0	56183	0	0	0	0	0	0	0	0	0	6464	0	0	0			
3174920																																																																																						69631	5464	5464	8.5051%	15.9507%	14.6990%	64167	436540	754449	1567	0			7.9507%							30857	754449								0	0	0		0	33310	14.6990%	1	0	65734	0	0	0	1567	0	0	0		0	64167	0	0	64167	0	0	0	0	0	0	0	0	0	5464	0	0	0			
3177426																																																																																				357701	0				10.5793%			38590		364769	-8	0										11944	364769	0	0.0000%	34849	0	2784	37633	10.3071%	0	0	0	0	1	26646		1	0	38582	0	0	0	-8	0	0	0		0	38590	0	0	38590	0	0	0	0	0	0						0	0	0		
3180136																																																																																				65892	0				28.0043%			18976		67761	0	0										14926	68745	0	0.0000%	29	0	500	529	0.7837%	0	0	0	0	1	5034		1	0	19960	0	984	0	0	0	0	0		0	18976	0	0	18976	0	0	0	0	0	0						984	0	0		
3184228																																																																																				573509	0				8.4374%			59514		705356	22	0										24201	705883	0	0.0000%	135608	0	4825	140433	19.4747%	0	0	0	0	1	35840		1	0	60063	158	369	0	22	0	0	0		0	59514	0	0	59514	0	0	0	0	0	0						527	0	0		
3185579																																																																																				175387	0				9.1178%			18091		198414	65	-42										5777	198372	0	0.0000%	15319	0	36	15355	7.6053%	0	0	0	0	1	12313		1	0	18155	0	0	0	106	0	-42	0		0	18091	0	0	18091	0	0	0	0	0	0						0	0	17257		
3185896																																																																																						42247	2895	2895	10.4856%	18.2852%	17.0322%	39352	231045	375295	1917	0			10.2852%							32131	375295								0	0	0		0	7221	17.0322%	1	0	41269	0	0	0	1917	0	0	0		0	39352	0	0	39352	0	0	0	0	0	0	0	0	0	2895	0	0	0			
3187612																																																																																						117173	9530	9530	7.1724%	12.0329%	11.0543%	107643	973769	1500804	-6732	0			4.0329%			0				30014	1548457								0	0	0		0	125282	11.0543%	1	0	148564	44745	1432	1476	-6698	0	0	-34		0	107643	0	0	107643	0	0	0	0	0	0	0	0	0	9530	0	47653	0			
3187630																																																																																						179941	15997	15997	10.1712%	11.7557%	10.7106%	163944	1530670	1611842	45	187242			3.7557%							80269	1827453								0	0	0		0	112044	10.7106%	1	0	192358	12157	16212	0	45	0	0	0		0	163944	0	0	163944	0	0	0	0	0	0	0	0	0	15997	0	28369	0			
3189063																																																																																				1084381	0				8.8606%			135165		1525453	1456	71924										33279	1600921	0	0.0000%	149921	0	1235	151156	9.1845%	0	0	0	0	1	105430		1	0	140165	1749	1241	554	1456	0	0	0		0	135165	0	0	135165	0	0	0	0	0	0						3544	0	0		
3194692																																																																																						47532	4435	4435	8.8340%	13.4272%	12.1743%	43097	353999	487851	540	0			5.4272%							27830	487851								0	0	0		0	15267	12.1743%	1	0	43637	0	0	0	540	0	0	0		0	43097	0	0	43097	0	0	0	0	0	0	0	0	0	4435	0	0	0			
3199811																																																																																				163416	0				8.5765%			18315		213549	-56	0										7280	214251	0	0.0000%	18815	0	23	18838	8.3945%	0	0	0	0	1	11737		1	0	18961	644	58	0	-56	0	0	0		0	18315	0	0	18315	0	0	0	0	0	0						702	0	897		
3202702																																																																																						1579675	23585	23585	11.3140%	20.4600%	20.1545%	1556090	7720788	13753654	96387	0			12.4600%			0				1419555	14036395								0	0	0		0	419276	20.1545%	1	0	1935218	132601	150140	0	96387	0	0	0		0	1556090	0	0	1556090	0	0	0	0	0	0	0	0	0	23585	0	282741	0			
3211937																																																																																						39629	2883	2883	9.0839%	17.3736%	16.1097%	36746	228099	404520	143	0			9.3736%							16669	405389								0	0	0		0	20946	16.1097%	1	0	37758	778	91	0	143	0	0	0		0	36746	0	0	36746	0	0	0	0	0	0	0	0	0	2883	0	869	0			
3212149																																																																																						7136407	59496	59496	7.8132%	34.1907%	33.9057%	7076911	20872343	90576640	202165	0	91573092	7.7282%	26.1907%							5166945	90576640								0	0	0		0	1909966	33.9057%	1	0	7279076	0	0	0	50306	151859	0	0		0	7076911	0	0	7076911	0	0	0	0	0	0	0	0	0	59496	0	0	0		7.0000%	
3212402																																																																																						253137	18835	18835	11.8081%	16.8765%	15.6208%	234302	1499937	1984246	858	0			8.8765%							84818	1984875								0	0	0		0	150113	15.6208%	1	0	235789	0	629	0	858	0	0	0		0	234302	0	0	234302	0	0	0	0	0	0	0	0	0	18835	0	629	0			
3213333																																																																																						15813	1433	1433	9.9268%	13.8714%	12.6144%	14380	113997	144861	-211	0			5.8714%							8686	144861								0	0	0		0	5694	12.6144%	1	0	14169	0	0	0	-211	0	0	0		0	14380	0	0	14380	0	0	0	0	0	0	0	0	0	1433	0	0	0			
3213735																																																																																						33407	0	0	105.3649%	335.9175%	335.9175%	33407	9945	31706	816	0			327.9175%							30046	31706								0	0	0		0	3361	335.9175%	1	0	34223	0	0	0	816	0	0	0		0	33407	0	0	33407	0	0	0	0	0	0	0	0	0	0	0	0	0			
3214059																																																																																						157732	12928	12928	9.8789%	12.6070%	11.5737%	144804	1251148	1465786	-2877	0			4.6070%							63009	1465786								0	0	0		0	81795	11.5737%	1	0	141927	0	0	0	-2877	0	0	0		0	144804	0	0	144804	0	0	0	0	0	0	0	0	0	12928	0	0	0			
3216017																																																																																						188951	10077	10077	10.3235%	12.7055%	12.0279%	178874	1487155	1732681	2471	0			4.7055%			2				62986	1745420								0	0	0		0	128871	12.0279%	1	0	194328	12590	149	0	2001	686	0	28		0	178874	0	0	178874	0	0	0	0	0	0	0	0	0	10077	0	12739	0			
3216316																																																																																				269874	0				11.7677%			37310		317053	80	0										17185	317954	0	0.0000%	29284	0	232	29516	8.9829%	0	0	0	0	1	21026		1	0	38291	0	901	0	80	0	0	0		0	37310	0	0	37310	0	0	0	0	0	0						901	0	0		
3217331																																																																																						61672	3366	3366	12.4542%	22.3511%	21.1312%	58306	275924	468164	1626	0			14.3511%							41938	468164								0	0	0		0	16368	21.1312%	1	0	59932	0	0	0	1626	0	0	0		0	58306	0	0	58306	0	0	0	0	0	0	0	0	0	3366	0	0	0			
3217957																																																																																				488367	0				8.1082%			55874		689104	-948	0										22389	689156	0	0.0000%	110172	0	1609	111781	15.6686%	0	0	0	0	1	30960		1	0	52401	52	0	0	-948	0	0	0		0	53297	0	0	53297	2577	0	0	2577	0	2577						52	0	0		
3219269																																																																																				39922	0				90.4167%			35371		39120	348	0										1384	40080	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	34843		1	0	36575	483	457	20	348	0	0	0		0	35267	0	0	35267	104	0	0	104	0	104						960	0	0		
3220863																																																																																						32775	1735	1735	11.4939%	23.7853%	22.5262%	31040	137795	270056	-32	0			15.7853%							18653	270056								0	0	0		0	12387	22.5262%	1	0	31008	0	0	0	-32	0	0	0		0	31040	0	0	31040	0	0	0	0	0	0	0	0	0	1735	0	0	0			
3221468																																																																																				7951294	0				10.7592%			914655		8501162	62413	0						2	23996	0	0	192601	8918786	0	0.0000%	3075949	0	50243	3126192	33.8619%	0	0	0	0	1	1139678		1	0	1394692	370003	47621	0	28102	34306	0	5		0	914655	0	0	914655	0	0	0	0	0	0						417624	0	353884		
3223305																																																																																						37539	3279	3279	7.7333%	14.4015%	13.1436%	34260	260660	443017	-142	0			6.4015%							3475	443017								0	0	0		0	30785	13.1436%	1	0	34118	0	0	0	-142	0	0	0		0	34260	0	0	34260	0	0	0	0	0	0	0	0	0	3279	0	0	0			
3223408																																																																																				152922	0				7.5233%			15034		199832	-647	0										4670	199832	0	0.0000%	12810	0	559	13369	6.5126%	0	0	0	0	1	10364		1	0	14387	0	0	0	-647	0	0	0		0	15034	0	0	15034	0	0	0	0	0	0						0	0	0		
3223417																																																																																						23126	1959	1959	8.0577%	14.8095%	13.5550%	21167	156156	262692	1	0			6.8095%							4367	262692								0	0	0		0	16800	13.5550%	1	0	21168	0	0	0	1	0	0	0		0	21167	0	0	21167	0	0	0	0	0	0	0	0	0	1959	0	0	0			
3224302																																																																																						33306	2616	2616	7.8047%	15.9505%	14.6976%	30690	208809	393225	-989	0			7.9505%							6298	397820								0	0	0		0	28987	14.6976%	1	0	34296	4271	0	324	-989	0	0	0		0	30690	0	0	30690	0	0	0	0	0	0	0	0	0	2616	0	4595	0			
3224375																																																																																						41652	4425	4425	7.8750%	11.7826%	10.5308%	37227	353505	472722	0	0			3.7826%							-9859	475838								0	0	0		0	50202	10.5308%	1	0	40343	0	0	3116	0	0	0	0		0	37227	0	0	37227	0	0	0	0	0	0	0	0	0	4425	0	3116	0			
3224478																																																																																						13740	1065	1065	9.9887%	16.2429%	14.9839%	12675	84591	126894	0	0			8.2429%							-3747	126894								0	0	0		0	16422	14.9839%	1	0	12675	0	0	0	0	0	0	0		0	12675	0	0	12675	0	0	0	0	0	0	0	0	0	1065	0	0	0			
3224580																																																																																						1396202	100607	100607	14.9524%	18.4056%	17.0794%	1295595	7585730	8664809	72	-240271			10.4056%			2				962533	8457919								0	0	0		0	366443	17.0794%	1	0	1329048	0	33381	0	72	0	0	0		0	1295595	0	0	1295595	0	0	0	0	0	0	0	0	0	100607	0	33381	0			
3228908																																																																																						244623	16567	16567	18.0281%	19.1612%	17.8635%	228056	1276656	1265004	574	0			7.9754%							80768	1265004								0	0	0		0	78500	12.4754%	1	0	159842	0	0	0	574	0	0	0		0	159268	0	0	159268	68788	0	0	68788	0	68788	0	0	0	16567	0	0	0			
3229642																																																																																						10762	941	941	10.8101%	14.2925%	13.0428%	9821	75298	90850	182	0			6.2925%							3269	90850								0	0	0		0	6552	13.0428%	1	0	10003	0	0	0	182	0	0	0		0	9821	0	0	9821	0	0	0	0	0	0	0	0	0	941	0	0	0			
3229875																																																																																						23526	0	0	78.8194%	139.3473%	139.3473%	23526	16883	29848	-3367	0			131.3473%							17416	39141								0	0	0		0	15403	139.3473%	1	0	29452	8175	1118	0	0	0	-3367	0		0	23526	0	0	23526	0	0	0	0	0	0	0	0	0	0	0	9293	0			
3232204																																																																																						366793	26440	26440	10.1033%	17.3406%	16.0906%	340353	2115226	3368716	-2933	0			9.3406%			2				112084	3368716								0	0	0		0	228269	16.0906%	1	0	337420	0	0	0	-2933	0	0	0		0	340353	0	0	340353	0	0	0	0	0	0	0	0	0	26440	0	0	0			
3232370																																																																																						19754	1741	1741	8.5835%	14.2484%	12.9926%	18013	138640	209857	194	74			6.2484%							5382	209931								0	0	0		0	12631	12.9926%	1	0	18207	0	0	0	194	0	0	0		0	18013	0	0	18013	0	0	0	0	0	0	0	0	0	1741	0	0	0			
3235410																																																																																						157071	12161	12161	10.1295%	16.1710%	14.9190%	144910	971315	1430572	8	10563			8.1710%							65502	1469701								0	0	0		0	107974	14.9190%	1	0	173484	25762	2805	0	141	0	-134	0		0	144910	0	0	144910	0	0	0	0	0	0	0	0	0	12161	0	28566	0			
3243282																																																																																				507378	0				8.4453%			65573		776447	-2	10867										36342	787314	0	0.0000%	136101	0	4449	140550	18.1171%	0	0	0	0	1	29231		1	0	65571	0	0	0	-2	0	0	0		0	65573	0	0	65573	0	0	0	0	0	0						0	0	810		
3247589																																																																																						48111	4041	4041	8.4414%	14.9554%	13.6993%	44070	321696	522068	-119	0			6.9554%							25159	522068								0	0	0		0	18911	13.6993%	1	0	43951	0	0	0	-119	0	0	0		0	44070	0	0	44070	0	0	0	0	0	0	0	0	0	4041	0	0	0			
3248849																																																																																						194970	13215	13215	10.8630%	15.4701%	14.4215%	181755	1260303	1673150	155	0			7.4701%							57922	1673150								0	0	0		0	123833	14.4215%	1	0	181910	0	0	0	197	0	0	-42		0	181755	0	0	181755	0	0	0	0	0	0	0	0	0	13215	0	0	0			
3253834																																																																																						12663	935	935	8.1587%	16.9491%	15.6976%	11728	74712	143748	83	0			8.9491%							3228	143748								0	0	0		0	8500	15.6976%	1	0	11811	0	0	0	83	0	0	0		0	11728	0	0	11728	0	0	0	0	0	0	0	0	0	935	0	0	0			
3254297																																																																																						8628	563	563	9.9054%	17.8268%	16.6636%	8065	48399	81420	106	0			9.8268%							1301	81420								0	0	0		0	6764	16.6636%	1	0	8171	0	0	0	106	0	0	0		0	8065	0	0	8065	0	0	0	0	0	0	0	0	0	563	0	0	0			
3262788																																																																																						26315	1982	1982	9.6064%	16.1692%	14.9513%	24333	162748	253299	595	5017			8.1692%							7227	258316								0	0	0		0	17106	14.9513%	1	0	24928	0	0	0	595	0	0	0		0	24333	0	0	24333	0	0	0	0	0	0	0	0	0	1982	0	0	0			
3266825																																																																																						9064	0	0	99.8898%	225.4726%	225.4726%	9064	4020	9074	67	0			217.4726%							3035	9074								0	0	0		0	6029	225.4726%	1	0	9131	0	0	0	67	0	0	0		0	9064	0	0	9064	0	0	0	0	0	0	0	0	0	0	0	0	0			
3267738																																																																																				453900	0				8.6321%			49635		575004	51	0										9385	575004	0	0.0000%	80710	0	577	81287	14.0893%	0	0	0	0	1	40250		1	0	49686	0	0	0	51	0	0	0		0	49635	0	0	49635	0	0	0	0	0	0						0	0	0		
3268173																																																																																						2903	0	0	85.1320%	425.0366%	425.0366%	2903	683	3410	0	0			417.0366%							-1097	3410								0	0	0		0	4000	425.0366%	1	0	2903	0	0	0	0	0	0	0		0	2903	0	0	2903	0	0	0	0	0	0	0	0	0	0	0	0	0			
3268249																																																																																						66062	0	0	8.2907%	38.7956%	38.7956%	66062	170282	796825	-2430	0			30.7956%							46362	796825								0	0	0		0	19700	38.7956%	1	0	63632	0	0	0	-2430	0	0	0		0	66062	0	0	66062	0	0	0	0	0	0	0	0	0	0	0	0	0			
3270046																																																																																						22614	1882	1882	8.5595%	15.0212%	13.7711%	20732	150547	242209	-1	0			7.0212%							10540	242868								0	0	0		0	10852	13.7711%	1	0	21391	659	0	0	0	0	0	0		0	20732	0	0	20732	0	0	0	0	0	0	0	0	0	1882	0	659	0			
3271799																																																																																				1149979	0				11.3568%			177102		1559442	639	128530										73516	1692404	0	0.0000%	228625	0	9025	237650	13.6598%	0	0	0	0	1	108018		1	0	182173	900	3532	0	639	0	0	0		0	177102	0	0	177102	0	0	0	0	0	0						4432	0	216911		
3271986																																																																																						46820	3799	3799	7.9408%	13.1881%	12.1180%	43021	355016	541769	-366	23186			5.1881%							9874	564955								0	0	0		0	33147	12.1180%	1	0	42655	0	0	0	-366	0	0	0		0	43021	0	0	43021	0	0	0	0	0	0	0	0	0	3799	0	0	0			
3272956																																																																																						50816	3789	3789	11.9037%	16.8820%	15.6232%	47027	301007	395062	0	0			8.8820%							496	395062								0	0	0		0	46531	15.6232%	1	0	47027	0	0	0	0	0	0	0		0	47027	0	0	47027	0	0	0	0	0	0	0	0	0	3789	0	0	0			
3274709																																																																																						102680	7060	7060	8.8659%	12.4538%	11.5975%	95620	824486	1078519	3255	78670			4.4538%							-13339	1168963								0	0	0		0	120733	11.5975%	1	0	110649	4708	669	6397	1727	1528	0	0		0	95620	0	0	95620	0	0	0	0	0	0	0	0	0	7060	0	11774	0			
3276543																																																																																						15953	1645	1645	7.4973%	11.4379%	10.2585%	14308	139475	190842	274	0			3.4379%							-20904	190842								0	0	0		0	35212	10.2585%	1	0	14582	0	0	0	274	0	0	0		0	14308	0	0	14308	0	0	0	0	0	0	0	0	0	1645	0	0	0			
3277241																																																																																						49687	3695	3695	9.6727%	16.9244%	15.6658%	45992	293582	475484	198	39011			8.9244%							2674	514969								0	0	0		0	43792	15.6658%	1	0	46664	459	15	0	198	0	0	0		0	45992	0	0	45992	0	0	0	0	0	0	0	0	0	3695	0	474	0			
3280625																																																																																				1020305	0				9.9479%			123616		1242630	-1078	0										60725	1256204	0	0.0000%	182102	0	2716	184818	13.6630%	0	0	0	0	1	76465		1	0	136112	517	4404	8653	-1078	0	0	0		0	123616	0	0	123616	0	0	0	0	0	0						13574	0	0		
3281510																																																																																						247960	17915	17915	10.5226%	16.3209%	15.1417%	230045	1519283	2186189	1912	0			8.3209%							25070	2234350								0	0	0		0	253136	15.1417%	1	0	280118	38838	5847	3476	1912	0	0	0		0	230045	0	0	230045	0	0	0	0	0	0	0	0	0	17915	0	48161	0			
3282012																																																																																				103685	0				10.7507%			13414		124773	296	0										7404	125263	0	0.0000%	4521	0	120	4641	3.6015%	0	0	0	0	1	6500		1	0	14200	0	490	0	296	0	0	0		0	13414	0	0	13414	0	0	0	0	0	0						490	0	9590		
3282692																																																																																				106907	0				10.5582%			13629		129084	-230	30658										-47652	159801	0	0.0000%	25269	0	0	25269	14.4694%	0	0	0	0	1	61340		1	0	13458	0	59	0	-230	0	0	0		0	13629	0	0	13629	0	0	0	0	0	0						59	0	0		
3282852																																																																																						281718	18688	18688	10.6242%	14.4112%	13.4552%	263030	1954860	2475768	-2814	0			6.4112%							39029	2535397								0	0	0		0	283630	13.4552%	1	0	319845	31449	3937	24243	-2814	0	0	0		0	263030	0	0	263030	0	0	0	0	0	0	0	0	0	18688	0	59629	0			
3284070			19513000	1634000	1634000	10.3837%	14.9338%	13.6833%	17879000	130663400	172183000	70000	0			6.9338%						3068000	172352000								0	0	0		14980000	13.6833%	0	18118000	151000	11000	7000	12000	58000	0	0		0	17879000	0	0	17879000	0	0	0	0	0	0	0	0	0	1634000	0	169000	0																																						2																	0			1																															
3284397																																																																																						2494725	72113	72113	36.5792%	43.4697%	42.2132%	2422612	5738994	6622930	163199	0			35.4697%							585938	6622930								0	0	0		0	1836674	42.2132%	1	0	2585811	0	0	0	163199	0	0	0		0	2422612	0	0	2422612	0	0	0	0	0	0	0	0	0	72113	0	0	0			
3284445																																																																																						53625	3158	3158	12.1497%	19.1577%	18.0295%	50467	279914	415377	-161	81257			11.1577%							23167	508445								0	0	0		0	39111	18.0295%	1	0	62117	10729	1082	0	-161	0	0	0		0	50467	0	0	50467	0	0	0	0	0	0	0	0	0	3158	0	11811	0			
3284490																																																																																						155002	13016	13016	10.6916%	14.8970%	13.6460%	141986	1040492	1328011	1084	0			6.8970%							48464	1337892								0	0	0		0	103402	13.6460%	1	0	152950	721	415	8744	1084	0	0	0		0	141986	0	0	141986	0	0	0	0	0	0	0	0	0	13016	0	9881	0			
3285246																																																																																				54855	0				11.7448%			6489		55250	26	0										3497	55250	0	0.0000%	6951	0	0	6951	12.0537%	0	0	0	0	1	3000		1	0	6523	0	0	0	34	0	0	0		0	6489	0	0	6489	0	0	0	0	0	0						0	0	0		
3285778																																																																																						14718	1439	1439	6.6226%	11.5203%	10.3940%	13279	127757	200510	-457	0			3.5203%							-18478	200510								0	0	0		0	29580	8.6899%	1	0	10645	0	0	0	-457	0	0	0		0	11102	0	0	11102	2177	0	0	2177	0	2177	0	0	0	1439	0	0	0			
3286999																																																																																						15930	876	876	7.1789%	12.8540%	12.1472%	15054	123930	209697	0	0			4.8540%							6754	209697								0	0	0		0	8300	12.1472%	1	0	15054	0	0	0	0	0	0	0		0	15054	0	0	15054	0	0	0	0	0	0	0	0	0	876	0	0	0			
3287660																																																																																						906008	8799	8799	45.1628%	104.6338%	103.6176%	897209	865885	1986612	20	0			96.6338%							62209	1986612								0	0	0		0	835000	103.6176%	1	0	897229	0	0	0	20	0	0	0		0	897209	0	0	897209	0	0	0	0	0	0	0	0	0	8799	0	0	0			
3288452																																																																																						51876	3804	3804	9.9937%	17.2206%	15.9578%	48072	301244	481025	717	0			9.2206%							6497	481377								0	0	0		0	41927	15.9578%	1	0	49141	0	352	0	717	0	0	0		0	48072	0	0	48072	0	0	0	0	0	0	0	0	0	3804	0	352	0			
3290240																																																																																						73278	4574	4574	9.3895%	14.9204%	13.9891%	68704	491126	731709	2302	0			6.9204%							42423	731709								0	0	0		0	26282	13.9891%	1	0	71007	0	0	0	2229	74	0	0		0	68704	0	0	68704	0	0	0	0	0	0	0	0	0	4574	0	0	0			
3293540																																																																																				351000	0				8.8303%			40312		456519	0	0										7662	456519	0	0.0000%	0	0	2181	2181	0.4672%	0	0	0	0	1	32650		1	0	40312	0	0	0	0	0	0	0		0	40312	0	0	40312	0	0	0	0	0	0						0	0	53304		
3296859																																																																																				106645	0				12.1181%			15769		130128	28	0										-683	130818	0	0.0000%	6095	0	0	6095	4.3795%	0	0	0	0	1	17142		1	0	16487	0	690	0	28	0	0	0		0	15769	0	0	15769	0	0	0	0	0	0						690	0	0		
3297490																																																																																						34229	2782	2782	10.1170%	15.4527%	14.1968%	31447	221508	310834	48	0			7.4527%							10971	310834								0	0	0		0	20476	14.1968%	1	0	31495	0	0	0	48	0	0	0		0	31447	0	0	31447	0	0	0	0	0	0	0	0	0	2782	0	0	0			
3302312																																																																																						44781	2616	2616	10.4999%	16.1410%	15.1981%	42165	277436	401577	-210	0			8.1410%							16494	401577								0	0	0		0	25671	15.1981%	1	0	41955	0	0	0	-210	0	0	0		0	42165	0	0	42165	0	0	0	0	0	0	0	0	0	2616	0	0	0			
3303298			19154819	1764682	2889682	9.2192%	12.9957%	11.0352%	16265137	147393522	176427244	-373745	-371849			4.9957%						3755097	182776639								0	0	0		19231209	11.0351%	0	22612561	6618768	50805	0	123694	-56213	-388846	-52380		51671	16265062	0	0	16265062	75	0	0	75	0	75	1125000	0	0	2889682	0	6721244	0																																						2																	0			1																															
3303944																																																																																				125388	0				13.9068%			32396		232951	-40	10815										-7087	245389	0	0.0000%	32518	0	94	32612	11.3159%	0	0	0	0	1	41106		1	0	33979	0	0	1623	-40	0	0	0		0	32396	0	0	32396	0	0	0	0	0	0						1623	0	0		
