"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
3017081																																																																																																						
3019982																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3020447																																																																																																						
3022076																																																																																																						
3022610																																																																																																						
3025929																																																																																																						
3027763																																																																																																						
3028902																																																														121158	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3029253																																																																																																						
3029589																																																														1204307	0	0	0	0	0	0	0	0			566	0	566	0	0	566						0	0	0		0						0	0						0	
3032833																																																																																																						
3034257																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3034695																																																																																																						
3039636																																																																																																						
3040418																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3041358																																																																																																						
3042234																																																														0	0	0	0	0	0	0	0	0			4491	0	4491	0	0	0					0	0	0	0		0						0	0						0	
3045383																																																																																																						
3047659																																																																																																						
3048487																																																																																																						
3049635																																																																																																						
3049729																																																																																																						
3052813																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3057818																																																																																																						
3058114																																																																																																						
3066025	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3067929																																																																																																						
3068579																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3070545																																																																																																						
3075474																																																																																																						
3076220																																																																																																						
3076248																																																														0	0	0	0	0	0	0	0	0	0	0	755894	0	755894	0	1006337	0	0	0	0	0	0	339	0	0	0	0						0	0						0	
3076453																																																																																																						
3076604																																																														19902	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3089752																																																																																																						
3090833																																																																																																						
3102893																																																																																																						
3103591																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3109043																																																														112176	0	0	0	0	0	0	0	0			1648	0	175	0	0	0						0	0	0		0						0	0						0	
3109146																																																														0	0	0	0	0	0	0	0	0			39625	0	1726	0	0	3467341						0	0	0		0						0	0						0	
3110197																																																																																																						
3116519																																																																																																						
3120646																																																																																																						
3120897																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3121072																																																														471612	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3122994																																																																																																						
3125315																																																																																																						
3125557																																																																																																						
3128923																																																																																																						
3131400																																																																																																						
3133570																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3134399																																																																																																						
3134698																																																																																																						
3138146																																																														690133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0						0	0						0	
3139321																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3140822																																																																																																						
3141726																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	76753					0	0	0	0		0						0	0						0	
3145797																																																																																																						
3146150	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3148613																																																																																																						
3150205																																																																																																						
3150447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3151417																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3153233																																																																																																						
3153297																																																																																																						
3154780																																																																																																						
3158546																																																																																																						
3160978																																																																																																						
3165357																																																																																																						
3166699																																																																																																						
3174920																																																																																																						
3177426																																																																																																						
3180136																																																														211988	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3184228																																																																																																						
3185579																																																																																																						
3185896																																																																																																						
3187612																																																														261059	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3187630																																																																																																						
3189063																																																																																																						
3194692																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3199811																																																																																																						
3202702																																																														24434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
3211937																																																																																																						
3212149																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	756622	0	0	0	0	0	0	0	0	0	0						0	0						0	
3212402																																																														480676	0	0	0	0	0	0	0	0			0	0	0	0	0	21356					0	0	0	0		0						0	0						0	
3213333																																																																																																						
3213735																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3214059																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3216017																																																														819156	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3216316																																																																																																						
3217331																																																																																																						
3217957																																																																																																						
3219269																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3220863																																																																																																						
3221468																																																														377771	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3223305																																																																																																						
3223408																																																																																																						
3223417																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3224302																																																																																																						
3224375																																																																																																						
3224478																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3224580																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3228908																																																																																																						
3229642																																																																																																						
3229875																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3232204																																																																																																						
3232370																																																																																																						
3235410																																																														89818	0	0	0	0	0	0	0	0			0	0	0	0	0	501					0	0	0	0		0						0	0						0	
3243282																																																																																																						
3247589																																																																																																						
3248849																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3253834																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3254297																																																																																																						
3262788																																																																																																						
3266825																																																																																																						
3267738																																																																																																						
3268173																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3268249																																																																																																						
3270046																																																														26811	0	0	0	0	0	0	0	0			1833	0	1833	0	0	2693					0	0	0	0		0						0	0						0	
3271799																																																																																																						
3271986																																																																																																						
3272956																																																																																																						
3274709																																																														74195	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3276543																																																																																																						
3277241																																																																																																						
3280625																																																																																																						
3281510																																																																																																						
3282012																																																																																																						
3282692																																																																																																						
3282852																																																																																																						
3284070	5207000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3284397																																																														81622	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3284445																																																																																																						
3284490																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3285246																																																														0	0	0	0	0	0	0	0	0			765	0	38	0	0	35269					0	0	0	0		0						0	0						0	
3285778																																																																																																						
3286999																																																																																																						
3287660																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	15493					0	0	0	0		0						0	0						0	
3288452																																																																																																						
3290240																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3293540																																																																																																						
3296859																																																																																																						
3297490																																																																																																						
3302312																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3303298	3646092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2797	54782	2797	54782	2797	81802538	0	0	0	0	0	104075	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3303944																																																																																																						
3303953																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3306280																																																																																																						
3306598																																																																																																						
3308529																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3308574																																																																																																						
3309393																																																																																																						
3309571																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3310287																																																																																																						
3312124																																																																																																						
3314043																																																																																																						
3314119																																																																																																						
3316739																																																																																																						
3317192																																																																																																						
3317932																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3320576																																																																																																						
3320781																																																																																																						
3322468																																																																																																						
3325759																																																														14747	0	0	0	0	0	0	0	0			0	109	0	109	0	1269					0	0	0	0		0						0	0						0	
3335301																																																																																																						
3337097																																																																																																						
3340725																																																																																																						
3340903																																																																																																						
3341393																																																																																																						
3342671																																																																																																						
3343146																																																																																																						
3344321																																																														0	0	0	0	0	0	0	0	0			2630	0	56	0	0	0					0	0	0	0		0						0	0						0	
3346268																																																																																																						
3346633																																																																																																						
3347603																																																																																																						
3347911																																																																																																						
3348468																																																																																																						
3348888																																																														0	0	0	0	0	0	0	0	0			50273	0	50273	0	0	0					0	0	0	0		0						0	0						0	
3349241																																																																																																						
3350658																																																																																																						
3350724																																																														8967	0	0	0	0	0	0	0	0			37677	0	37677	0	0	0					0	0	0	0		0						0	0						0	
3353154																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3354599																																																																																																						
3356191																																																																																																						
3357077																																																																																																						
3357219																																																																																																						
3357385																																																														31544	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3357620																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3357947																																																																																																						
3358270																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3366239																																																																																																						
3368635																																																														139194	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3368925																																																																																																						
3370133																																																																																																						
3370357																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3374234																																																																																																						
3374382																																																																																																						
3374403																																																																																																						
3374412																																																																																																						
3374878																																																																																																						
3376733																																																																																																						
3377235																																																																																																						
3378773																																																														143594	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3382547	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3383665																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3384372																																																																																																						
3384952																																																																																																						
3385744																																																																																																						
3386143																																																																																																						
3386264																																																																																																						
3386536																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3387140																																																																																																						
3388165																																																																																																						
3388482																																																																																																						
3390337																																																																																																						
3390627																																																																																																						
3391718																																																																																																						
3392975																																																																																																						
3393851																																																																																																						
3394278																																																														6186335	0	4214726	0	50598	0	11306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229729	0						6646	0						860	
3394380																																																																																																						
3395293																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3397233																																																																																																						
3398623																																																																																																						
3401970																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3402913	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3404207																																																														98364	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3404373																																																																																																						
3404467																																																																																																						
3404506																																																																																																						
3404999																																																																																																						
3407084																																																																																																						
3408728																																																														396977	0	0	0	0	0	0	0	938	0	0	0	0	0	0	0	2580						0	0	0		0						0	0						0	
3410141																																																																																																						
3411773																																																																																																						
3412417																																																																																																						
3415463																																																																																																						
3419416																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3428258																																																																																																						
3429219																																																																																																						
3435948																																																																																																						
3437148																																																																																																						
3437157																																																														0	0	0	0	0	0	0	0	0			142553	0	142553	0	0	0					0	0	0	0		0						0	0						0	
3437166																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3437456																																																														525257	0	0	0	0	0	0	0	0			0	0	0	0	0	856432					0	0	0	0		0						0	0						0	
3437483																																																																																																						
3438958																																																																																																						
3440803																																																																																																						
3440830																																																														66595	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3441677																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3444539																																																																																																						
3445460																																																																																																						
3445901																																																																																																						
3446225																																																																																																						
3446636																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3446784																																																																																																						
3447576																																																																																																						
3447772																																																																																																						
3447820																																																																																																						
3448162																																																																																																						
3448425																																																																																																						
3449066																																																														49738	0	0	0	0	0	0	0	0			0	0	0	0	0	590					0	0	0	0		0						0	0						0	
3451050																																																																																																						
3455227																																																																																																						
3459207																																																																																																						
3459216																																																																																																						
3463875																																																																																																						
3465226																																																														96267	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3465392																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3466988																																																																																																						
3468450																																																																																																						
3470097																																																																																																						
3470154																																																																																																						
3470239																																																																																																						
3470930																																																																																																						
3472046																																																																																																						
3472859																																																																																																						
3475083																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3476192																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3479018																																																																																																						
3480069																																																														7014	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3481703																																																																																																						
3482045																																																																																																						
3482111																																																																																																						
3485215																																																																																																						
3485420																																																																																																						
3487433																																																																																																						
3487947																																																																																																						
3488579																																																																																																						
3489035																																																																																																						
3489071																																																																																																						
3490871																																																																																																						
3517590																																																																																																						
3529315																																																																																																						
3531176																																																																																																						
3532641																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3535848																																																																																																						
3537897																																																																																																						
3538009																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3545258																																																														97145	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3546862																																																																																																						
3547131																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3547896																																																														134888	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3548567																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3548763																																																																																																						
3555248																																																														11962	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3555695																																																														252569	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3561771																																																																																																						
3567269																																																																																																						
3579589																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3588312																																																																																																						
3588424																																																																																																						
3591004																																																																																																						
3591282																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3592047																																																														0	0	0	0	0	0	0	0	0			2782259	0	24275	0	25920	0						0	0	0		0						0	0						0	
3593307																																																																																																						
3594005																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3594087																																																														0	0	0	0	0	0	0	0	0			6966	0	166	0	6966	0						0	0	0		0						0	0						0	
3594797																																																																																																						
3595271																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3595637																																																														51567	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3596250																																																																																																						
3596894																																																																																																						
3597211																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3597677																																																																																																						
3599804																																																																																																						
3603961																																																																																																						
3606971																																																																																																						
3607062																																																																																																						
3608751																																																																																																						
3610718																																																																																																						
3612525																																																														0	0	0	0	0	0	0	0	0			12942	0	12942	0	445701	0					0	0	0	0		0						0	0						0	
3613559																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3614837																																																														0	0	0	0	0	0	0	0	0			78035	0	1140	0	0	0					0	0	0	0		0						0	0						0	
3614846																																																																																																						
3614958																																																																																																						
3614976																																																																																																						
3615021																																																																																																						
3617856																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3619216																																																																																																						
3620539																																																																																																						
3623110																																																																																																						
3623969																																																																																																						
3625664																																																																																																						
3626184																																																																																																						
3626858																																																																																																						
3627109																																																																																																						
3629420																																																																																																						
3629484																																																																																																						
3630323																																																																																																						
3633016																																																																																																						
3633173																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3634394																																																																																																						
3635029																																																																																																						
3635551																																																																																																						
3636259																																																																																																						
3636428																																																																																																						
3636446																																																																																																						
3636914																																																																																																						
3637247																																																																																																						
3637685																																																														1584336	0	0	0	0	0	0	0	0			0	0	0	0	0	2550					0	0	0	0		0						0	0						0	
3637706																																																																																																						
3640359																																																																																																						
3645840																																																																																																						
3646397																																																																																																						
3650563																																																																																																						
3650808																																																														3133272	0	0	0	0	0	0	0	0			0	0	0	0	0	37071						0	0	0		0						0	0						0	
3655933																																																																																																						
3664588																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3667132																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
3671997																																																																																																						
3678857																																																														77220	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3685396																																																																																																						
3686928																																																														197717	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
3688043																																																																																																						
