"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
1158878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87231				0	0	0	0	0	-2162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77028	0	0	68217	8811	0	0	0	0	0	0	0	0	0	0	140006	0	257	0	0	139749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13497	2699	0	0	0	2699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1160509																																																																																																																																																																																																																											155286	0																					
1161216																																																																																																																																																																																																																																																	
1162017																																																																																																																																																																																																																																																	
1163283																																																																																																																																																																																																																											62763	0																					
1169650																																																																																																																																																																																																																											628127	0																					
1176881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	980011				0	0	0	0	0	-9212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373651	0	4948	256134	112569	0	0	0	114417	0	0	0	0	0	114417	100777	0	0	0	0	100777	0	0	0	152755	0	0	0	0	0	0	0	357820	357820	0	0	333690	0	0	0	0	0	109	109	0	0	109	0	0	0	0	0	496281	114417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175118	111039	0	64079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114417	0	0	0	0	0	0	0	0	0	0	171626	0	0	0	0	0	0	0	1029631	0	0	0	1500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1176920																																																																																																																																																																																																																											29966	0																					
1186965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62432				0	0	0	0	0	-1575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61179	0	0	54892	6287	0	0	0	351	0	0	0	0	0	351	106948	0	28	0	0	106920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3988	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17251	3450	0	0	0	3450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	527	0	0	0	0	0	0	0	184376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1187001																																																																																																																																																																																																																																																	
1187551																																																																																																																																																																																																																											44988	0																					
1188772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37024	0	0	2019	2019	0	0	2019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88986				0	0	0	0	0	-5298	0	1787	0	0	0	199122	0	0	170641	28481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68746	0	0	56330	12416	0	0	0	147	0	0	0	0	147	0	215241	0	1560	0	0	213681	0	0	0	6270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2243	0	37024	1787	0	0	0	0	0	0	0	3587	3587	3587	0	0	0	0	0	0	0	78826	15765	0	0	774	14991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37024	1787	0	0	0	0	0	0	0	0	0	92560	5361	0	0	0	0	0	590217	0	382310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1188987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10376	10376	0	0	10376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115597				0	0	0	0	0	-4434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31381	0	0	27895	3486	7841	0	7841	252	0	0	0	0	0	252	131622	0	0	0	0	131622	0	0	0	1487	0	0	0	0	0	0	0	61250	61250	0	0	43002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56540	8093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8093	0	0	0	0	0	0	0	0	0	0	12140	0	0	0	0	0	0	0	272838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6066	0	0	73206	49808	0	0	73206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1395287	7154	0	0	0	0	0	20290	0	-99304	0	0	0	0	0	4270	0	0	4270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456412	1293	13812	380204	61103	35518	0	33468	21349	130	0	3954	0	0	17265	8542794	5731	224400	847267	12699	7452697	0	0	0	382847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171775	50733	6066	0	0	0	0	0	0	0	0	207417	207417	207417	0	0	0	0	0	0	0	918428	183686	930	440	3032	179271	13	618	268530	0	18642	0	0	7777	10114	751	0	0	0	0	0	0	0	0	0	0	0	0	51364	6066	0	0	0	0	0	0	0	0	0	77046	15165	0	0	0	0	0	0	9989759	0	125908	581502	247735	549	0	0	44049	22583	13050	0	0	0	0	0	0	0	0	0	0	0	
1191352																																																																																																																																																																																																																											129116	0																					
1211371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	0	0	1360	1360	0	0	1360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152782	0	0	0	0	0	0	0	0	-9104	0	0	0	0	0	388	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191345	0	0	191185	160	3967	0	3967	3126	0	0	0	0	0	3126	418761	0	5447	4110	0	409204	0	0	0	1348	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15685	7103	373	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27682	5536	0	0	0	5536	0	990	45922	0	144	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	8093	373	0	10	0	0	0	0	0	0	0	12140	933	0	40	0	0	0	0	612309	0	0	0	9580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1216022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	756000	0	0	0	0	0	0	290000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3118000	0	0	0	0	0	0	0	0	-41000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3068000	0	0	0	0	3068000	0	0	0	0	0	0	0	0	0	973000	0	0	0	0	0	973000	72524000	0	9000	17000	0	72498000	0	0	0	1436000	0	0	0	0	0	0	0	1785000	1785000	0	377000	0	0	0	0	0	0	2000	2000	0	0	0	0	0	0	0	0	-4985000	974000	756000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130000	26000	0	0	0	26000	0	0	435958000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	974000	756000	0	0	0	0	0	0	0	0	0	1461000	1890000	0	0	0	0	0	0	80916700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1216321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1123996	0	0	0	0	0	0	-2441	0	-80412	0	0	0	0	0	4654	0	0	4654	0	0	0	0	0	0	0	0	0	0	0	4488	0	0	0	0	4488	0	733275	0	0	733275	0	31273	0	31273	12426	0	0	0	0	2211	10215	1780193	0	66714	963	0	1712516	0	0	0	4568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-95925	41589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20563	4113	0	0	0	4113	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41842	0	0	0	0	0	0	0	0	0	0	62763	0	0	0	0	0	0	0	3155835	0	3836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1216826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8759002				0	0	0	-19210	0	-301182	0	0	0	0	0	914201	0	169971	744231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97605	0	1147	92362	4096	0	0	0	0	0	0	0	0	0	0	668790	0	0	0	0	668790	0	0	0	41232	0	0	0	0	0	0	0	704492	704492	0	144745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163700	32740	0	0	0	32740	0	0	0	0	16671	0	0	0	0	16671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3561616	0	0	0	200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1218446																																																																																																																																																																																																																											128763	0																					
1222519																																																																																																																																																																																																																																																	
1222948																																																																																																																																																																																																																																																	
1225752																																																																																																																																																																																																																											185209	0																					
1225761																																																																											0	0																																																																																																																																																																					
1225798																																																																																																																																																																																																																																																	
1228034																																																																																																																																																																																																																											554564	0																					
1293078																																																																																																																																																																																																																																																	
1356768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12011	12011	0	0	12011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	910013	0	0	0	0	0	0	0	0	-52130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515589	0	0	514183	1406	47871	0	47871	23767	0	0	0	0	0	23767	2375495	0	40908	13037	68719	2252831	0	0	0	17550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-83004	71638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15016	3003	0	0	0	3003	0	19235	787933	0	156	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90873	0	0	0	0	0	0	0	0	0	0	136310	0	0	0	0	0	0	0	3253257	0	0	7342	7958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1369870																																																																																																																																																																																																																																																	
1386251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3839	3839	0	0	3839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1049843	0	0	0	0	0	0	0	0	-34306	0	0	0	0	0	10136	0	0	10136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	892413	0	0	888652	3761	62684	0	62684	19883	0	3126	0	0	10928	5829	4485203	0	30438	186581	0	4268184	0	0	0	84019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-28292	68513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649720	129944	0	0	0	129944	0	0	86640	0	5952	5952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68513	0	0	0	0	0	0	0	0	0	0	102770	0	0	0	0	0	0	0	6217837	0	10137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56169	0	
1387203																																																																																																																																																																																																																											135189	0																					
1387605																																																																																																																																																																																																																											1792555	0																					
1391778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108789	0	0	0	0	0	0	0	0	-2797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199952	0	0	0	0	0	199952	7304765	0	0	0	0	7304765	0	0	0	85371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-737937	199952	69440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56278312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199952	69440	0	0	0	0	0	0	0	0	0	299928	173600	0	0	0	0	0	0	8914592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1394621																																																																																																																																																																																																																																																	
1394676																																																																											0	0																																																																																																																																																																					
1396764																																																																																																																																																																																																																											325892	0																					
1397471																																																																																																																																																																																																																																																	
1402384																																																																																																																																																																																																																																																	
1404481																																																																																																																																																																																																																											153380	0																					
1404883																																																																																																																																																																																																																																																	
1412712																																																																																																																																																																																																																											907620	0																					
1414819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252736				0	0	0	0	0	-20395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417655	0	0	411241	6414	0	0	0	0	0	0	0	0	0	0	17205	0	0	0	0	17140	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-28641	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	319906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1416279																																																															0	0	0																																																																																																																																																										3970	0																					
1418255																																																																																																																																																																																																																																																	
1429028																																																																																																																																																																																																																											420030	0																					
1435092																																																																																																																																																																																																																											64265	0																					
1436071																																																																																																																																																																																																																																																	
1436204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22646	22646	0	0	22646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	953663	853	0	0	0	0	0	-15616	0	-40179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343265	0	0	254199	89066	9620	0	9620	7289	0	0	0	0	0	7289	1841680	0	44688	0	19593	1777399	0	0	0	78839	0	0	0	0	0	0	0	1794	1794	0	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2291	16922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156350	31270	0	0	0	30863	407	0	0	0	192	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17329	0	0	0	0	0	0	0	0	0	0	25994	0	0	0	0	0	0	0	2816075	0	0	0	12791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1440117																																																																																																																																																																																																																																																	
1443266																																																																											0	0																																																																																																																																																																					
1444021																																																																											0	0																																																																																																																																																																					
1445943																																																																																																																																																																																																																																																	
1447639																																																																																																																																																																																																																																																	
1456501																																																																											0	0																																																																																																																																																																					
1458608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	771883				0	0	0	0	0	-16373	0	0	0	0	0	18948	0	0	18948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411020	0	0	340920	70100	0	0	0	14906	0	0	0	0	0	14906	1400472	0	8121	63232	0	1329119	0	0	0	5846	1713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3719	3719	0	0	13691	-33739	14906	0	0	1713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70353	14071	0	0	0	14071	0	0	160727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14906	0	0	1713	0	0	0	0	0	0	0	22359	0	0	6852	0	0	0	0	2183688	0	42000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1459717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464394				0	0	0	0	0	-18085	0	0	0	0	0	7824	0	0	7824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	743311	0	0	580925	162386	14497	0	14497	575	0	0	0	0	0	575	532208	0	1993	13439	0	516776	0	0	0	3315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8959	15072	0	0	0	0	0	0	0	0	0	33985	33985	0	0	0	33985	0	0	0	0	38603	7721	0	0	0	7721	0	0	90864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15072	0	0	0	0	0	0	0	0	0	0	22608	0	0	0	0	0	0	0	1185524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1459735																																																																																																																																																																																																																											392578	0																					
1459799																																																																																																																																																																																																																											168410	0																					
1462986																																																																																																																																																																																																																																																	
1469677																																																																																																																																																																																																																											995546	0																					
1470150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19417				0	0	0	0	0	-1070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17611	0	0	17611	0	139	0	139	2999	0	0	0	0	0	2999	79781	0	207	2413	0	77161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3000	3138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7092	1418	0	0	0	1418	0	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3138	0	0	0	0	0	0	0	0	0	0	4707	0	0	0	0	0	0	0	109693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1474309																																																																																																																																																																																																																											22141	0																					
1478231																																																																																																																																																																																																																																																	
1479470																																																																																																																																																																																																																																																	
1481745																																																																																																																																																																																																																											268317	0																					
1481754																																																																																																																																																																																																																											241664	0																					
1492817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145258				0	0	0	0	0	-4324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53568	0	0	53568	0	0	0	0	0	0	0	0	0	0	0	43358	0	224	424	0	42710	0	0	0	0	0	0	0	0	0	0	0	14443	14443	0	2891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10061	2012	0	0	0	2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1493319																																																																																																																																																																																																																											94081	0																					
1494482																																																																																																																																																																																																																											40335	0																					
1494914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74022				100	0	0	0	0	-4753	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273891	0	0	272600	752	0	0	0	11940	0	0	0	2129	0	9811	1204048	0	28905	72573	0	1102570	0	0	0	7010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8940	9811	884	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136320	27264	0	0	0	27264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9811	884	66	0	0	0	0	0	0	0	0	14717	2210	198	0	0	0	0	0	1374641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1629903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3385	0	0	0	9412	0	0	0	0	3050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1718188																																																															0	0	0																																																																																																																																																										1695839	0																					
1718469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215997				0	0	0	0	0	-1604	0	0	0	0	0	46178	0	0	46178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1223010	0	163	1182245	40602	4378	0	4378	1026	0	0	0	0	542	484	336874	0	0	0	0	290931	45943	0	0	3520	0	0	0	0	0	0	0	14026	14026	0	2805	0	0	0	0	0	0	0	0	0	0	0	15943	15943	0	2691	0	2599	50805	28994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7637	1527	0	0	0	1527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50805	28994	0	0	0	0	0	0	0	0	0	76208	72485	0	0	0	0	0	0	1309562	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
