"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADKW17	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
561659	400				CONF				310	361		0	0	0	0	false		0	0					1106				423			0	0	0	0											Software maintenance expense	Ops Center expense											
561864					CONF							5160	0	0	0	false		0	0												0	0	0	0														Capital Injection from Parent									
562058					CONF							0	0	0	0	false		0	0												0	0	0	0																							
563233	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	483	0	571	0	0	331	120	0	0	0	0					0	0	0				OCC Assement	Bank Security Expense	Other Losses										
563336					CONF							0	0	0	0	false		0	0												0	0	0	0																							
563457					CONF							0	0	0	0	false		0	0												0	0	0	0																							
563934					CONF							0	0	0	0	false		0	0												0	0	0	0																							
564052					CONF							0	0	0	0	false		0	0												0	0	0	0																			2020 Tax Adjustment per accountant				
564324					CONF							0	0	0	0	false		0	0												0	0	0	0																							
564463					CONF							0	0	0	0	false		0	0												0	0	0	0																							
564557	0	0	0	0	CONF	782	1041	0	781	0	0	0	0	0	0	false	0	0	0	0	344	0	0	2348	0	1129	0	0	0	410	0	0	0	0					0	0	0	Foreign Exchange Income	Service Charges		Consulting Thrid Party Services												
564678	14		80	9	CONF	3	27		2	6	23	0	0	0	0	false	3	0	0			10	5	48	24	5	49	17	14	48	0	0	0	0							36	Miscellaneous Operating Income	BOLI Income	Penalities on CD Withdrawals	Officers Expense	Organization Dues & Subscriptions	Miscellaneous Operating Expense										
564838					CONF							0	0	0	0	false		0	0												0	0	0	0																							
564977					CONF			1127				272	0	0	0	false		0	0		391			1530							0	0	0	0								Broker Fee Income	Management Fees	BOLI proceeds				Offset to compensation exp related to equity incentive plan									
565143	107				CONF	350						0	0	0	0	false		0	0					640		283					0	0	0	0								Legal Fees Recovered															
565170					CONF							0	0	0	0	false		0	0												0	0	0	0																							
565536					CONF							0	0	0	0	false		0	0												0	0	0	0																							
565750					CONF							0	0	0	0	false		0	0												0	0	0	0																							
565844	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	122	135	0	0	0	0	0	0	0	0	0	0					0	0	0																
566056					CONF							0	0	0	0	false		0	0												0	0	0	0																							
566243					CONF							500	0	0	0	false		0	0												0	0	0	0														capital injection from holding company									
567240					CONF							0	0	0	0	false		0	0												0	0	0	0																							
567679					CONF							15	0	0	0	false		0	0												0	0	0	0														Stock Option and Retention Share Expense									
567736					CONF							0	0	0	0	false		0	0												0	0	0	0																							
568126					CONF							0	0	0	0	false		0	0												0	0	0	0																							
568135					CONF							0	0	0	0	false		0	0												0	0	0	0																							
568359	250		135	197	CONF				51	198	74	0	0	0	0	false	34	0	0		74	9		302	82	172			60	240	0	0	0	0					17	196	82				IT EXPENSE	SOFTWARE EXPENSE	DEPOSIT PREMIUM AMORTIZATION EXPENSE										
568377					CONF							0	0	0	0	false		0	0												0	0	0	0																							
568470	1036	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	445	0	301	4300	0	952	0	1237	0	0	0	0	0	0					0	0	0																
568939					CONF							0	0	0	0	false		0	0												0	0	0	0																							
570558					CONF							0	0	0	0	false		0	0												0	0	0	0																							
570651					CONF							900	0	0	0	false		0	0												0	0	0	0														Capital Injection from Holding Company									
571135	11	0	22	0	CONF	3	0	0	30	10	0	0	0	0	0	false	12	0	0	1	5	4	12	32	21	0	41	12	6	7	0	0	0	0					0	0	0	INCOME COLLECTION AND EXCHANGE			FIDELITY BOND	STATE ASSESSMENT											
571265	211				CONF	-747			504			0	0	0	0	false		0	0							388			188		0	0	0	0								MUNI TRADING ACCOUNT LOSS			SOFTWARE MAINTENANCE & AMORTIZATION												
571920					CONF							0	0	0	0	false		0	0												0	0	0	0																							
571957					CONF							0	0	0	0	false		0	0												0	0	0	0																							
572347					CONF							0	0	0	0	false		0	0					156							0	0	0	0																							
572374	1430	0	168	170	CONF	1443	0	0	0	0	0	0	0	0	0	false	1629	0	0	224	0	131	7260	4402	471	204	388	1235	0	1681	0	0	0	0					113	348	0	MASTERCARD VISA FEES															
572459					CONF							0	0	0	0	false		0	0												0	0	0	0																							
572655	13		17	123	CONF	22						0	0	0	0	false	13	0	0	6		16	231		26		69		138	80	0	0	0	0								OTHER INCOME															
573036					CONF							0	0	0	0	false		0	0												0	0	0	0																							
573335					CONF							0	0	0	0	false		0	0												0	0	0	0																							
574079					CONF							0	0	0	0	false		0	0												0	0	0	0																							
574949					CONF							0	0	0	0	false		0	0												0	0	0	0																							
574976					CONF							0	0	0	0	false		0	0												0	0	0	0																					0	0	
575133					CONF							0	0	0	0	false		0	0												0	0	0	0																							
575254	1418			2443	CONF	1828						0	0	0	0	false		0	0					1994		6700		1931	1799		0	0	0	0				-717				Other investment income															
575348					CONF							0	0	0	0	false		0	0												0	0	0	0																							
575375					CONF							0	0	0	0	false		0	0					213							0	0	0	0								Other GL 3650															
575759	169				CONF	493			208	148		-500	-762	0	0	false		0	0		167					171			106		0	0	0	0								Sales Commission Income			Commission Expense	Software Maintenance Expense		IN KIND DIV:  INSURANCE AGENCY CUST LIST INTANGIBLE	IN KIND DIV:  INS ALL ASSETS/LIAB FMV								
575834					CONF							0	0	0	0	false		-27	0												0	0	0	0																			Reversal of capitalized amount into 2021 expense				
576354	19	0	20	46	CONF	0	0	0	0	0	0	0	0	0	0	false	4	0	0	4	50	3	0	182	7	0	52	0	0	0	0	0	0	0					0	1	0																
576578					CONF							0	0	0	0	false		0	0												0	0	0	0																							
576608	435				CONF							38	0	0	0	false		0	0		191					1157			577		0	0	0	0														Paid in Capital									
576644					CONF							0	0	0	0	false		0	0												0	0	0	0																							
576952					CONF							0	0	0	0	false		0	0												0	0	0	0																							
577128	1855	0	0	843	CONF	701	829	97	1813	316	2070	1593	0	0	0	false	825	0	0	285	1228	238	818	5925	952	9008	714	3840	3527	1271	0	0	0	0		-1007			277	26	1842	Intercompany Management Fees	Residual Income	Letter of Credit Fees	State Franchise Taxes	Mileage Expense	Electronic Banking Expense	Acquisition									
577137				204	CONF	137			-280			0	0	0	0	false		0	0					518			363				0	0	0	0					332			GAIN ON FHLB ADVANCES			PROV. UNFUNDED COMMITMENT												
577230					CONF							0	0	0	0	false		0	0												0	0	0	0																							
578116					CONF							0	0	0	0	false		0	0												0	0	0	0																							
578237					CONF							0	0	0	0	false		0	0												0	0	0	0																							
578255					CONF							39000	0	0	0	false		0	0												0	0	0	0														Capital Contribution from Bank Holding Company									
578554					CONF							0	0	0	0	false		0	0												0	0	0	0																							
578741					CONF							0	0	0	0	false		0	0												0	0	0	0																							
578862	9	0	23	0	CONF	0	0	0	0	0	0	0	0	0	0	false	3	0	0	2	0	0	59	41	5	0	22	0	53	0	0	0	0	0					0	0	0																
579140					CONF							0	0	0	0	false		0	0												0	0	0	0																							
579319					CONF							0	0	0	0	false		0	0												0	0	0	0																							
579364					CONF							0	0	0	0	false		0	0												0	0	0	0																							
579636					CONF							18470	0	0	0	false		0	0												0	0	0	0														ECIP - Capital 5/24/22									
580155					CONF							0	0	0	0	false		2	0												0	0	0	0																			CDARS INTEREST INCOME				
580548	168	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	117	0	0	774	0	341	0	0	174	0	0	0	0	0					0	0	0																
580847					CONF							0	0	0	0	false		0	0												0	0	0	0																							
580874					CONF							0	0	0	0	false		0	0												0	0	0	0																							
581237					CONF							0	0	0	0	false		0	0												0	0	0	0																							
581358					CONF							0	0	0	0	false		0	0												0	0	0	0																							
582177					CONF							0	5000	0	0	false		0	0												0	0	0	0														=	Capital Infusion				0				
582654	4		21		CONF							0	0	0	0	false	8	0	0			7	5	106	13	81	13	1	90	12	0	0	0	0																							
582878					CONF							0	0	0	0	false		0	0												0	0	0	0																							
582953					CONF							0	0	0	0	false		0	0												0	0	0	0																							
582971					CONF							0	0	0	0	false		0	0												0	0	0	0																							
583071					CONF							0	0	0	0	false		0	0												0	0	0	0																							
583268					CONF							0	0	0	0	false		0	0												0	0	0	0																							
583352					CONF							0	0	0	0	false		0	0												0	0	0	0																							
583754					CONF							15000	0	0	0	false		0	0												0	0	0	0														Equity investment by parent holding company									
583905					CONF							0	0	0	0	false		0	0												0	0	0	0																							
584377					CONF	379		743	989			10000	0	0	0	false		0	0					472		1401			391	591	0	0	0	0				-39				Merchant Discounts Received		Solar Equipment Lease Revenues	Software Expenses			Capital moved from holding Company									
584724					CONF							-5275	0	0	0	false		0	0												0	0	0	0														Equity Upstream to Holding Company									
584920					CONF							0	0	0	0	false		0	0												0	0	0	0																							
585235					CONF							0	0	0	0	false		0	0												0	0	0	0																							
585749					CONF							0	0	0	0	false		0	0												0	0	0	0																							
586027					CONF							0	0	0	0	false		0	0												0	0	0	0																							
586072					CONF							0	0	0	0	false		0	0												0	0	0	0																							
586335					CONF							5000	0	0	0	false		0	0												0	0	0	0														Capital Injection									
586960					CONF							0	0	0	0	false		0	0												0	0	0	0																							
587677					CONF							0	0	0	0	false		0	0												0	0	0	0																							
587752					CONF							0	0	0	0	false		0	0												0	0	0	0																					$3.45 premium+recognition of $2.3m remaining discount on SBA loan portfolio sold	Reverse LLR Provision following sale of the SBA division	
587800	2149				CONF							0	0	0	0	false		0	0		2179			4457		9027			4263		0	0	0	0																	Reclass of Reserve for Unfunded Loan Commitments to Other Liabilities		0				
588245					CONF							0	0	0	0	false		0	0												0	0	0	0																							
588348	25	0	4	72	CONF	0	0	0	0	0	0	0	0	0	0	false	8	0	0	2	0	0	7	26	22	61	17	0	24	56	0	0	0	0					0	1	0																
588478			112		CONF							0	0	746	0	false		-488	0					142			133				0	0	0	0		0	0													Merger Entries			Net affect from merger				
589158					CONF							0	0	0	0	false		0	0												0	0	0	0																							
589523					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
589943	856				CONF		400		1290			0	0	0	0	false		0	0		419					1130		830			0	0	0	0									Program Fees		Software subscriptions												
590220	574				CONF	128	-540		311	-540		0	0	0	0	false		0	0					406		1348			530		0	0	0	0								Management Fee Income	SERP		Credit Card Expense	SERP											
590248	321				CONF							0	0	0	0	false		0	0		192		94	1264		724			430		0	0	0	0																							
590640					CONF							20000	0	0	0	false		0	0												0	0	0	0														Contribution of ECIP capital from Holding Company									
590976					CONF							17	0	0	0	false		0	0												0	0	0	0														The bank implemented a stock option plan and the expenses will be allocated over 5 years									
591209					CONF							0	0	0	0	false		0	0												0	0	0	0																							
591320	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	141	0	0	43	0	46	0	0	180	534	0	184	0	270	0	0	0	0					0	0	0																
591357					CONF							0	0	0	0	false		0	0												0	0	0	0																							
591366	172		127	61	CONF				1040	32	130	1250	0	0	0	false	65	0	0	12	192	14	507	37	54		91	95	26	23	0	0	0	0								Service Release Premium	Oreo Non Interest		Contract Services	Travel & Expense	Contributions and Other	Parent Company capital injection									
591740					CONF							0	0	0	0	false		0	0												0	0	0	0																							
592439					CONF							0	0	0	0	false		0	0												0	0	0	0																							
592448					CONF	1566	1710	1932	2002	3075		567	10000	0	0	false		0	0							4034		1804			0	0	0	0					2648			other income	POS income	card issuance income	software license	operational expense		stock options/restricted stock awards	capital contribution from holding company								
592550	78		30	1	CONF				21			0	0	0	0	false	10	0	0	1	64	6	21	134	25	140	9	7	66	19	0	0	0	0									0		Repo/Foreclosure												
592644					CONF							0	0	0	0	false		0	0												0	0	0	0																							
593007					CONF							0	0	0	0	false		0	0		1145			1304		6438			2200		0	0	0	0																							
593052					CONF							0	0	0	0	false		0	0												0	0	0	0																							
593249					CONF							0	0	0	0	false		0	0												0	0	0	0																							
593333					CONF							0	0	0	0	false		0	0												0	0	0	0																							
593771					CONF							0	0	0	0	false		0	0												0	0	0	0																							
593940					CONF							0	0	0	0	false		0	0					174							0	0	0	0																							
594433					CONF							0	0	0	0	false		0	0												0	0	0	0																							
594451					CONF							360	0	0	0	false		0	0												0	0	0	0				0										Stock-based compensation									
594853					CONF							0	0	0	0	false		0	0												0	0	0	0																							
594938					CONF							0	0	0	0	false		0	0												0	0	0	0																							
594947	144		65	527	CONF	1268			98	427		0	0	0	0	false	175	0	0		377	52	135	2776	188	1465	409	630		226	0	0	0	0					226	25		Income from  owned of data processor			Public Relations	Loan related costs											
595270	11383				CONF	2735	1861	2170	13965			-1234	0	0	0	false		0	0		-5849			13266		12661					0	0	0	0								Loan Origination Processing Fees	Allocated Administrative Service Fees	SBIC Distribution	Title Search & Recording Fees			Distribution of LIHTC Investment Value Realized									
595337					CONF							0	0	-1	0	false		0	0												0	0	0	0																Allowance for DDA Loss							
595430					CONF	112			1368			2000	0	0	0	false		0	0		250		181	1587		269					0	0	0	0								Income from Investment in Unaffiliated Partnerships			Loan Expenses			Capital Infusion from the Parent Holding Company									
595869	0	0	0	0	CONF	3158	1887	2654	14820	0	0	0	0	0	0	false	0	0	0	0	0	1455	0	9208	0	0	0	10224	0	0	0	0	0	0					1941	0	0	LETTER OF CREDIT COMMISSION	NET COMMISSION FROM FOREIGN EXCHANGE TRANSACTIONS	OTHER FEES ON LOANS	OPERATING EXPENSE-LOW INCOME HOUSING												
595944					CONF							0	0	0	0	false		0	0												0	0	0	0																							
596062					CONF							0	0	0	0	false		0	0												0	0	0	0																							
596156			96		CONF				121			0	0	0	0	false		0	0					449			103				0	0	0	0											BRANCH & OPERATIONAL PROCESSING												
596277					CONF							0	0	-22	0	false		0	0												0	0	0	0																A specific reserve was incorrectly added to loss provisions							
596455					CONF							0	0	0	0	false		0	0												0	0	0	0																							
596642					CONF							0	0	0	0	false		0	0												0	0	0	0																							
596978					CONF							0	0	0	0	false		0	0												0	0	0	0																							
597041					CONF							0	0	0	0	false		0	0												0	0	0	0																							
597313					CONF							0	0	0	0	true		0	0												0	0	0	0																		Other non Interest expense- $36k credit reporting.					
597452					CONF							1744	0	0	0	false		0	0												0	0	0	0														Debenture Issuance									
597546					CONF							0	0	0	0	false		0	0												0	0	0	0														capital injection from holding company									
597658					CONF							0	0	0	0	false		0	0												0	0	0	0																							
598002	275				CONF				314			0	0	0	0	false		0	0					816		941			558		0	0	0	0											E Banking Expense												
598048					CONF							1700	0	0	0	false		0	0												0	0	0	0														Capital Contribution from holding company									
598132					CONF							0	0	0	0	false		0	0												0	0	0	0																							
598543					CONF							0	0	0	0	false		0	0												0	0	0	0																							
599643					CONF							0	0	0	0	false		0	0												0	0	0	0																							
599764					CONF	565			1803			0	0	0	0	false		0	0		565			2802		5199		3175	1673		0	0	0	0								Earnings from SBIC LP's			Software Purchase Expense	Loan & Collection Expense	Product development	Capital injection from parent holding company									
600419					CONF							0	0	0	0	false		0	0												0	0	0	0																							
601032	7	0	14	39	CONF	0	0	0	0	0	0	0	0	0	0	false	3	0	0	0	21	1	0	0	4	0	10	0	-2	2	0	0	0	0					0	1	6																
601041	19		16	29	CONF							0	0	0	0	false	20	0	0			8		84	20						0	0	0	0																							
601050	12235		211	1597	CONF	15149			11253	16834		0	0	0	0	false	3083	0	0	1526	230	1233	1036	32114	2058	74293	84	4061	36	2575	0	0	0	0					1087	52	1111	Net Merchant Discount			EDP Software Expense	Management Fees							NA				
601153					CONF							0	0	0	0	false		0	0												0	0	0	0														Holding Co. repurchased shares from a deceased stockholder									
601416					CONF	1032						0	0	0	0	false		0	0		1631			5617		4055			1583		0	0	0	0		0						Limited Partnerships															
601443					CONF							0	0	0	0	false		0	0												0	0	0	0																							
601658					CONF							7500	0	0	0	false		0	0												0	0	0	0														ABCT Holdings, Inc Capital Injection									
602048					CONF							0	0	0	0	false		0	0												0	0	0	0																							
602543					CONF							0	0	0	0	false		0	0												0	0	0	0																							
602842					CONF							0	0	0	0	false		0	0												0	0	0	0																							
603232	3	0	27	5	CONF	6	2	0	1	27	0	0	0	0	0	false	11	0	0	0	0	8	0	83	5	0	40	0	9	6	0	0	0	0					0	0	0	Miscellaneous Income	Exchange received		Donations	Miscellaneous expense											
603540					CONF							0	0	0	0	false		0	0												0	0	0	0																							
603559					CONF							0	0	0	0	false		0	0												0	0	0	0																							
603755					CONF							0	0	0	0	false		0	0												0	0	0	0																							
604024					CONF							0	0	0	0	false		0	0												0	0	0	0																							
604033					CONF							0	0	0	0	false		0	0												0	0	0	0																			Prior Period Loss on Mutual Fund				
604547					CONF							0	0	0	0	false		0	0												0	0	0	0																			ASU 2016-01				
604640	0	0	0	0	CONF	0	0	0	105	0	0	0	0	0	0	false	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0					0	0	0				System Development & Maint												
605571					CONF							0	0	0	0	false		0	0												0	0	0	0																							
605610					CONF							0	0	0	0	false		0	0												0	0	0	0																							
605656					CONF	128						0	0	0	0	false		0	0					419		1049			344	89	0	0	0	0								BOLI															
606046					CONF				12082			0	0	0	0	false		0	0		6621		6329	56564		20015					0	0	0	0		-8117									Merger expense												
606176					CONF							0	0	0	0	false		0	0												0	0	0	0																							
606653					CONF							0	0	0	0	false		0	0												0	0	0	0																							
607146					CONF							0	0	0	0	false		0	0												0	0	0	0																							
607333					CONF							0	0	0	0	false		0	0												0	0	0	0																							
608358					CONF							0	0	0	0	false		0	0												0	0	0	0																							
608451					CONF							0	0	0	0	false		0	0												0	0	0	0																							
608844					CONF							0	0	0	0	false		0	0												0	0	0	0																							
609010					CONF							0	0	0	0	false		0	0												0	0	0	0																							
609467					CONF							0	0	0	0	false		0	0												0	0	0	0																							
609476					CONF							0	0	0	0	false		0	0												0	0	0	0																							
609609					CONF							64000	0	0	0	false		0	0												0	0	0	0														Capital Contribution									
609645					CONF							0	0	0	0	false		0	0												0	0	0	0																							
609832					CONF							0	0	0	0	false		0	0												0	0	0	0																							
610128					CONF							0	0	0	0	false		0	0												0	0	0	0																							
610164					CONF							0	0	0	0	false		0	0												0	0	0	0																							
610539					CONF							14	0	0	0	false		0	0					116							0	0	0	0														Capital contribution from holding company									
610557	115	6	62		CONF							0	0	0	0	false	26	0	0		65	11	6	554	16	285	51	86	10	44	0	0	0	0					11	2	29																
610913					CONF							0	0	0	0	false		0	0												0	0	0	0																							
611031					CONF							0	0	0	0	false		0	0												0	0	0	0																							
612159					CONF							0	0	0	0	false		0	0												0	0	0	0																							
612878					CONF							0	0	0	0	false		0	0												0	0	0	0																							
613008	0	0	0	0	CONF	2856	0	0	5209	7100	0	0	0	0	0	false	0	0	0	0	3789	0	0	4619	0	5210	0	4510	0	0	0	0	0	0					0	0	0	Equipment rental income			Software maintenance	Merger & Acquisition expense											
613156					CONF							3735	0	0	0	false		0	0												0	0	0	0														BOLIs transferred from Bancorp to Other Assets and Surplus									
613343					CONF							0	0	0	0	false		0	0												0	0	0	0																							
613400	2346	1	315	258	CONF			348	999	508	2622	0	0	0	0	false	293	0	0		932	89	173	1615	121	3175	252	556	1406	210	0	0	0	0								Gain on Transfer of Stock		Other Loan Fees	Contributions	Online Banking	Software										
613558					CONF							0	0	0	0	false		0	0												0	0	0	0																							
613679	208	6	111	59	CONF	2			183	374		7500	0	0	0	true	19	0	0		122	16	22	434	173	506	41	11	256	64	0	0	0	0					23	42	111	Loss recoveries-Prior years- NOW accounts	Proceeds from Life Insurance payout		Outsourced Information Technology Services	Software costs		Contribution of capital by holding company				RIA 11 - In January 2022, First Bancorp of Indiana Inc raised funds and contributed $7,500,000 of capital to First Federal Savings Bank.					
613839					CONF							0	0	0	0	false		0	0												0	0	0	0																							
613950					CONF							0	0	0	0	false		0	0												0	0	0	0																							
613978					CONF							0	0	0	0	false		13	0												0	0	0	0																			Correction of Deferred taxes from Prior Year	-23			
614256					CONF							0	0	0	0	false		0	0												0	0	0	0																							
614313					CONF					562		0	0	0	0	false		0	0		188		135	1159		1182					0	0	0	0							798					FRANCHISE TAX											
614368					CONF							0	0	0	0	true		0	0												0	0	0	0																		A large recovery was received in the second quarter for a large loan charged off in 2019.					
614751					CONF							0	0	0	0	false		0	0					270		184					0	0	0	0																							
614948					CONF							0	0	0	0	false		0	0												0	0	0	0																							
615217					CONF							0	0	0	0	false		0	0												0	0	0	0																							
615253					CONF							0	0	0	0	false		0	0												0	0	0	0																							
615776					CONF							0	0	0	0	false		0	0												0	0	0	0																							
615851					CONF							0	0	0	0	false		0	0												0	0	0	0																							
615879					CONF							0	0	0	0	false		0	0												0	0	0	0																							
615954					CONF							0	0	0	0	false		0	0												0	0	0	0				0																			
616036					CONF							0	0	0	0	false		0	0												0	0	0	0																							
616540					CONF							3645	0	0	0	false		0	0												0	0	0	0														MSB									
617051					CONF							0	0	0	0	false		0	0												0	0	0	0																							
617079					CONF							0	0	0	0	false		0	0												0	0	0	0		0		0																			
617145					CONF							0	0	0	0	false		0	0												0	0	0	0																							
617275	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0					0	0	0																
617341					CONF							0	0	0	0	false		0	0												0	0	0	0																							
617743					CONF							0	0	0	0	false		0	0												0	0	0	0																							
618544					CONF							0	0	0	0	false		0	0												0	0	0	0																							
618647					CONF							0	0	0	0	false		7	0												0	0	0	0																			ADJUSTING DEFERRED AND STATE TAXES TO ACTUAL				
618740					CONF							0	0	0	0	false		0	0												0	0	0	0																							
618777					CONF							0	0	0	0	false		0	0												0	0	0	0																							
618807	1939	0	739	461	CONF	558	157	0	0	0	0	0	0	0	0	false	396	0	0	0	390	42	151	2612	266	89	505	309	87	758	0	0	0	0					194	21	292	SWAP FEES	MISCELLANEOUS INCOME														
619327					CONF							0	0	0	0	false		0	0												0	0	0	0																							
619457					CONF							0	0	0	0	false		0	0												0	0	0	0																							
619701					CONF							0	0	0	0	false		0	0												0	0	0	0																							
619859					CONF							220	0	0	0	false		0	0												0	0	0	0														Investment In Subsidiary from Holding Company									
619877	138000	0	0	0	CONF	0	0	0	360000	0	0	5000	0	0	0	false	0	0	0	0	0	0	0	386000	0	781000	0	139000	110000	0	0	0	0	0				0	0	0	0				Credit Card and Debit Card Reward Expenses			USAA Capital Corporation capital contribution									
621151					CONF							0	0	0	0	false		0	0												0	0	0	0																							
621245					CONF							0	0	0	0	false		0	0												0	0	0	0																							
621357					CONF							0	0	0	0	false		0	0												0	0	0	0																							
621441					CONF							0	0	0	0	false		0	0												0	0	0	0																							
622037					CONF							0	0	0	0	false		0	0												0	0	0	0																							
622653					CONF							1400	0	0	0	false		0	0												0	0	0	0														Capital Injection									
622774					CONF							0	0	0	0	false		0	0												0	0	0	0																							
623052					CONF							0	0	0	0	false		0	0												0	0	0	0																							
623454					CONF							0	0	0	0	false		0	0												0	0	0	0																							
623548					CONF							0	0	0	0	false		0	0												0	0	0	0														1									
623874					CONF							0	0	0	0	false		0	0												0	0	0	0																							
624246					CONF							8089	0	0	0	false		0	0												0	0	0	0														CAPITAL CONTRIBUTION FROM PARENT HOLDING COMPANY									
624648					CONF							0	0	0	0	false		0	0												0	0	0	0																							
624778					CONF							0	0	0	0	false		0	0												0	0	0	0																							
624956					CONF							0	0	0	0	false		0	0												0	0	0	0																							
625056					CONF							0	0	0	0	false		0	0												0	0	0	0																							
625065					CONF							0	0	0	0	false		64	0												0	0	0	0																			Prior Year Tax Adjustment per Auditors				
625140					CONF							0	0	0	0	false		0	0												0	0	0	0																							
625159					CONF	460			429	131		0	0	0	0	false		0	0		113			577		393					0	0	0	0					216			Foreign Exchange INcome			Corporate Admin Expenses	Servicing Expenses					0						
625654	522	0	56	45	CONF	1187	635	0	994	0	0	0	0	0	0	false	76	0	0	67	20	68	49	3581	77	1599	276	229	725	125	0	0	0	0					0	0	0	MONEY CONCEPTS REVENUE	BOND ACCOUNTING/SAFEKEEPING FEES		DUES & SUBSCRIPTIONS												
625757					CONF							0	0	0	0	false		0	0												0	0	0	0																							
625850					CONF							0	0	0	0	false		0	0												0	0	0	0																							
625953					CONF							0	0	0	0	false		0	0												0	0	0	0																							
626101	284				CONF	190						0	0	0	0	false		0	0		472			1748		1001					0	0	0	0								Loan Fees						.									
627108	268		175		CONF					42		0	0	0	0	false		0	0		182			512				347			0	0	0	0											Investment Services	Contributions	Deconversion Expense										
627377					CONF							0	0	0	0	false		0	0												0	0	0	0																							
627854					CONF							0	0	0	0	false		0	0												0	0	0	0																			Adj. due to securities balancing. Not corrected until after year end.	Adj due to securities conversion. Not corrected until after year			
628039					CONF							0	0	0	0	false		0	0												0	0	0	0																							
628123					CONF							0	0	0	0	false		0	0					445		223	266	181			0	0	0	0		0									Amortize Software Expense												
628178					CONF							0	0	0	0	false		0	0												0	0	0	0																							
628356					CONF							0	0	0	0	false		0	0												0	0	0	0																							
628552			178		CONF	275	171					476	4700	0	0	false		0	0					210				108			0	0	0	0								VISA CHECK INCOME	CDFI-BEA AWARD					CDFI-FA AWARD PUSHED DOWN FROM HOLDING CO	CAPITAL INJECTION TO SUPPORT GROWTH								
629148					CONF							0	0	0	0	false		0	0												0	0	0	0																							
629353					CONF							0	0	0	0	false		0	0												0	0	0	0																							
629522					CONF							0	0	0	0	false		0	0												0	0	0	0																							
629746	0	0	51	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	391	0	0	0	0	0	0	0	0	0	0					0	0	0																
630041					CONF							0	0	0	0	false		0	0												0	0	0	0																			State Tax Adjustment				
630340					CONF							0	0	0	0	false		0	0												0	0	0	0																							
630555					CONF							0	0	0	0	false		0	0												0	0	0	0																							
630658					CONF							0	0	0	0	false		0	0												0	0	0	0																							
631039					CONF							0	0	0	0	false		0	0												0	0	0	0																							
631150					CONF							0	0	0	0	false		0	0												0	0	0	0																							
631178	41		67	9	CONF					11	29	0	0	0	0	false	33	0	0	9	28	6		360	54	257	56	41	24	26	0	0	0	0					3							FINANCIAL DEPT SERVICE FEES	PROFESSIONAL DEVELOPMENT										
631422					CONF				1137	275		0	0	0	0	false		0	0						268	2574	318				0	0	0	0											Bank Credit and Debit Card Exp	Freight/Courier											
631570					CONF							382	0	0	0	false		0	0												0	0	0	0														Holding Company Stock Option Program Expense									
632410	68		54	56	CONF				102			-76	0	0	0	false	60	0	0	11	96	24	32	124	179	584	81	132	277	384	0	0	0	0					12	3					Comptroller Assessment			Cash to Holding Company									
632607					CONF							0	0	0	0	false		0	0												0	0	0	0																							
632858	0	0	164	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	424	0	0	0	0	0	0	0	0	0	0					0	129	0																
633378	1220				CONF	379						0	0	0	0	false		0	0		3044			3680		805					0	0	0	0		0						Alternative Investment Income															
633640					CONF							0	0	0	0	false		-89	0												0	0	0	0																Accounting Error Adjustment			Year end accounting adjustment				
634544					CONF							0	0	0	0	false		0	0												0	0	0	0																							
634955					CONF							0	0	0	0	false		0	0												0	0	0	0																							
634973					CONF							0	0	0	0	false		0	0												0	0	0	0																							
635840					CONF							0	0	0	0	false		0	0												0	0	0	0														CAPITAL INJECTION		0							
635907					CONF							0	0	0	0	false		0	0												0	0	0	0																							
636276					CONF							0	0	0	0	false		0	0												0	0	0	0																							
636753					CONF							0	0	0	0	false		0	0												0	0	0	0																							
636771	1236				CONF							0	0	0	0	false		0	0					4852		6504			2273		0	0	0	0		0																					
