"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
3366239																																																																																																																																																																																																																																																	
3368635																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3368925																																																																																																																																																																																																																																																	
3370133																																																																																																																																																																																																																																																	
3370357																																																																																																																																																																																																																																																	
3374234																																																																																																																																																																																																																																																	
3374382																																																																																																																																																																																																																																																	
3374403																																																																																																																																																																																																																																																	
3374412																																																																																																																																																																																																																																																	
3376733																																																																																																																																																																																																																																																	
3377235																																																																																																																																																																																																																																																	
3378773																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27730	0	0	27730	0	0	479977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	507707	0	0	507707	0	0	0	0	0	0	0	0	0	0	5099	0	0	5099	0	0	0	0	0	0	27730	0	0	27730	0	0	0	0	0	0	0	0	0	
3382547																																																																																																																																																																																																																																																	
3383665																																																																																																																																																																																																																																																	
3384952																																																																																																																																																																																																																																																	
3385744																																																																																																																																																																																																																																																	
3386264																																																																																																																																																																																																																																																	
3386536																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3387140																																																																																																																																																																																																																																																	
3388165																																																																																																																																																																																																																																																	
3388482																																																																																																																																																																																																																																																	
3390337																																																																																																																																																																																																																																																	
3390627																																																																																																																																																																																																																																																	
3391718																																																																																																																																																																																																																																																	
3392975																																																																																																																																																																																																																																																	
3393851																																																																																																																																																																																																																																																	
3394278																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	2566556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47708	0	0	0	47708	2614264	0	0	2566556	47708	0	0	0	0	0	0	0	0	0	2072	0	0	2072	0																			
3394380																																																																																																																																																																																																																																																	
3397233																																																																																																																																																																																																																																																	
3398623																																																																																																																																																																																																																																																	
3401970																																																																																																																																																												9372	9372	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	3957	93195	0	0	0	0	0	0	0	0	0	0	0	0	0	9372	0	0	0	0	0	0	106524	0	3957	102567	0	0	0	9372	0	0	0	0	0	0	9372	0	0	9372	0																			
3402913	0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1309	0	0	1309	0	0	426571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427880	0	0	427880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1309			1309																																															0	0	0	0	0	0	0	0	0	0	0	0	426571																																																																																						
3404207																																																																																																																																																												4932	4930	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	205577	1810	0	0	0	0	0	0	0	0	0	0	0	0	4932	0	0	0	0	0	0	212319	0	0	210509	1810	0	0	4930	0	0	0	0	0	0	4930	0	0	4930	0																			
3404373																																																																																																																																																																																																																																																	
3404467																																																																																																																																																																																																																																																	
3404506																																																																																																																																																																																																																																																	
3404999																																																																																																																																																																																																																																																	
3407084																																																																																																																																																																																																																																																	
3408728																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3406	0	0	3406	0	0	884621	50055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	938082	0	0	888027	50055	0	0	0	0	0	0	0	0	0	3406	0	0	3406	0	0	0	0	0	0	0	0	0	0	0	3406	0	0	3406	0	0	0	0	
3410141																																																																																																																																																																																																																																																	
3411773																																																																																																																																																																																																																																																	
3412417																																																																																																																																																																																																																																																	
3419416																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365134	0	0	365134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3428258																																																																																																																																																																																																																																																	
3429219																																																																																																																																																																																																																																																	
3435948																																																																																																																																																																																																																																																	
3437148																																																																																																																																																																																																																																																	
3437157																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	701951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	701951	0	0	701951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3437166																																																																																																																																																																																																																																																	
3437456																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20408	0	0	12192	0	10779	15493	5900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52580	0	10779	27685	14116	0	0	0	0	0	0	0	0	0	152	0	0	152	0	0	0	0	0	0	0	0	0	0	0	8216	0	0	0	8216	12192	0	0	
3437483																																																																																																																																																																																																																																																	
3438958																																																																																																																																																																																																																																																	
3440803																																																																																																																																																																																																																																																	
3445901																																																																																																																																																																																																																																																	
3446225																																																																																																																																																																																																																																																	
3446784																																																																																																																																																																																																																																																	
3447576																																																																																																																																																																																																																																																	
3447820																																																																																																																																																																																																																																																	
3448162																																																																																																																																																																																																																																																	
3448425																																																																																																																																																																																																																																																	
3449066																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440	414541	6744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421725	0	440	414541	6744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3451050																																																																																																																																																																																																																																																	
3455227																																																																																																																																																																																																																																																	
3459207																																																																																																																																																																																																																																																	
3459216																																																																																																																																																																																																																																																	
3463875																																																																																																																																																																																																																																																	
3465226																																																																																																																																																																																																																																																	
3465392																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131281	0	131281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3466988																																																																																																																																																																																																																																																	
3468450																																																																																																																																																																																																																																																	
3470097																																																																																																																																																																																																																																																	
3470154																																																																																																																																																																																																																																																	
3470239																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3470930																																																																																																																																																																																																																																																	
3472046																																																																																																																																																																																																																																																	
3472859																																																																																																																																																																																																																																																	
3475083																																																																																																																																																												0	0	0	0	0	0	0	0								0	0		0	0		156468	0	0	156468	0	95968	1463628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1716064	0	95968	1620096	0	0	0	0	0	0	0	0	0	0	148888	0	0	148888	0						156468			156468										
3476192																																																																																																																																																												17836	17567	0	0	0	0	0	0				0	0	0	0	0	0		0	0		18	0	0	18	0	25814	870229	10991	0	0	0	0	0	0	0	0	0	0	0	0	17836	0	0	0	0	0	0	924888	0	25814	888083	10991	0	0	17567	0	0	0	0	0	0	17585	0	0	17585	0																			
3479018																																																																																																																																																																																																																																																	
3480069																																																																																																																																																																																																																																																	
3482045																																																																																																																																																																																																																																																	
3482111																																																																																																																																																																																																																																																	
3485215																																																																																																																																																																																																																																																	
3485420																																																																																																																																																																																																																																																	
3487433																																																																																																																																																																																																																																																	
3487947																																																																																																																																																																																																																																																	
3488579																																																																																																																																																																																																																																																	
3489035																																																																																																																																																																																																																																																	
3489071																																																																																																																																																																																																																																																	
3517590																																																																																																																																																																																																																																																	
3529315																																																																																																																																																																																																																																																	
3531176																																																																																																																																																																																																																																																	
3532641																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5056	0	0	5056	0	0	524864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529920	0	0	529920	0	0	0	0	0	0	0	0	0	0	5112	0	0	5112	0	0	0	0	0	0	5056	0	0	5056	0	0	0	0	0	0	0	0	0	
3535848																																																																																																																																																																																																																																																	
3537897																																																																																																																																																																																																																																																	
3538009																																																																																																																																																																																																																																																	
3545258																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113112	0	0	113112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3546862																																																																																																																																																																																																																																																	
3547131																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266619	806695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1073314	0	266619	806695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3547896																																																																																																																																																																																																																																																	
3548567																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	230835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230835	0	0	230835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
3548763																																																																																																																																																																																																																																																	
3555248																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50191	0	0	50191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3561771																																																																																																																																																																																																																																																	
3567269																																																																																																																																																																																																																																																	
3579589																																																																																																																																																																																																																																																	
3588312																																																																																																																																																																																																																																																	
3588424																																																																																																																																																																																																																																																	
3591004																																																																																																																																																																																																																																																	
3592047																																																																																																																																																																																																																																																	
3593307																																																																																																																																																																																																																																																	
3594005																																																																																																																																																												5793	5795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3475	0	0	3475	0	0	697694	0	0	0	0	0	0	0	0	0	0	0	0	0	5793	0	0	0	0	0	0	706962	0	0	706962	0	0	0	5795	0	0	0	0	0	0	5795	0	0	5795	0	0	0	0	0	0	3475	0	0	3475	0	0	0	0	0	0	0	0	0	
3594087																																																																																																																																																																																																																																																	
3594797																																																																																																																																																																																																																																																	
3595271																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	88239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88239	0	0	88239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
3596250																																																																																																																																																																																																																																																	
3596894																																																																																																																																																																																																																																																	
3597211																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	85513	181838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267351	0	85513	181838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
3597677																																																																																																																																																																																																																																																	
3599804																																																																																																																																																																																																																																																	
3603961																																																																																																																																																																																																																																																	
3607062																																																																																																																																																																																																																																																	
3608751																																																																																																																																																																																																																																																	
3610718																																																																																																																																																																																																																																																	
3613559																																																																																																																																																																																																																																																	
3614837																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	123958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123958	0	0	123958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
3614846																																																																																																																																																																																																																																																	
3614958																																																																																																																																																																																																																																																	
3614976																																																																																																																																																																																																																																																	
3615021																																																																																																																																																																																																																																																	
3617856																																																																																																																																																																																																																																																	
3619216																																																																																																																																																																																																																																																	
3623110																																																																																																																																																																																																																																																	
3623969																																																																																																																																																																																																																																																	
3625664																																																																																																																																																																																																																																																	
3626184																																																																																																																																																																																																																																																	
3626858																																																																																																																																																																																																																																																	
3627109																																																																																																																																																																																																																																																	
3629420																																																																																																																																																																																																																																																	
3629484																																																																																																																																																																																																																																																	
3630323																																																																																																																																																																																																																																																	
3633016																																																																																																																																																																																																																																																	
3633173																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21959	45771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67730	0	21959	45771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3634394																																																																																																																																																																																																																																																	
3635029																																																																																																																																																																																																																																																	
3635551																																																																																																																																																																																																																																																	
3636259																																																																																																																																																																																																																																																	
3636428																																																																																																																																																																																																																																																	
3636446																																																																																																																																																																																																																																																	
3636914																																																																																																																																																																																																																																																	
3637247																																																																																																																																																																																																																																																	
3637685																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	837	311179	8990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321006	0	837	311179	8990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3637706																																																																																																																																																																																																																																																	
3645840																																																																																																																																																																																																																																																	
3646397																																																																																																																																																																																																																																																	
3650563																																																																																																																																																																																																																																																	
3650808																																																																																																																																																												0	0	0	0	0	0	0	0				288212	60	303986	60	0	0		0	0		31083	0	0	0	0	0	927705	93	23452	0	0	0	23452	530644	0	0	0	530644	0	0	0	0	0	0	0	0	0	1512977	0	0	927705	585272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10019				10019	2422				2422	18255				18255				
3655933																																																																																																																																																																																																																																																	
3664588																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	168583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168583	0	0	168583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
3667132																																																																																																																																																																																																																																																	
3671997																																																																																																																																																																																																																																																	
3678857																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3686928																																																																																																																																																																																																																																																	
3688043																																																																																																																																																																																																																																																	
3688548																																																																																																																																																																																																																																																	
3688623																																																																																																																																																																																																																																																	
3690121																																																																																																																																																																																																																																																	
3690596																																																																																																																																																												5816	5816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115788	0	0	0	0	0	0	0	0	0	0	0	0	0	5816	0	0	0	0	0	0	121604	0	0	121604	0	0	0	5816	0	0	0	0	0	0	5816	0	0	5816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3690635																																																																																																																																																																																																																																																	
