"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
623454														1897	564	1452	0	0	0	0	0	157	288	0	515	0	0				
623548														1313	0	931	19	0	789	12	0	34	329	0	0	0	0	Benefit Plan Reserve Liability	Unearned SBA Fees		
623874														1980	0	1130	307	0	101	0	0	1	542	0	0	0	0	Accrued Property Taxes			
624246														2423	0	959	153	0	0	939	0	77	1234	0	0	0	0	UNEARNED LOAN FEES	FHLB MPF LOAN PAYMENTS		
624648														21	0	0	0	0	0	0	0	19	2	0	0	0	0				
624778														7721	0	7406	0	0	0	0	0	2	313	0	7163	0	0				
624956														174	0	171	0	92	79	0	0	3	0	0	0	0	0	Unearned Rev PPP			
625056														690	0	682	0	0	0	0	0	7	1	0	682	0	0				
625065														776	0	276	0	73	195	0	0	12	488	0	0	0	0	Deferred Income - Loans			
625140														879	0	0	0	0	0	0	0	15	864	0	0	0	0				
625159														1972		175	747					224	816	10							
625654														23159	0	8730	0	0	0	0	0	119	14310	0	8466	0	0				
625757														155	0	12	0	0	0	0	0	25	118	0	0	0	0				
625850														307	0	0	134	0	0	0	0	26	147	0	0	0	0				
625953														2155	0	2057	0	0	1736	0	0	48	50	0	0	0	0	Life Insurance Reserve Liability			
626101														13440		10317	0					83	2668	372	8411						
627108														30874		13987	16500		5370	3156		11	376	0				FASB 87	FASB 106		
627377														274	0	194	53	0	106	0	0	2	25	0	0	0	0	Escrow Reserve Account			
627854														1399	940	1131	0	191	0	0	0	33	235	0	0	0	0				
628039														138	0	48	0	46	0	0	0	23	67	0	0	0	0				
628123														2625		429	0		392			11	1814	371				Swap Negative Fair Value Adjustment\AP Settlement			
628178														5576	0	3418	0	0	0	0	0	688	1470	0	3347	0	0				
628356														1240	0	273	0	0	0	0	0	90	877	0	258	0	0				
628552														700		3	0					190	507	0							
629148														2566	0	2482	0	18	0	0	0	18	66	0	2464	0	0				
629353														1207	0	784	0	0	119	0	0	19	404	0	665	0	0	loan escrow			
629522														2391	0	1761	0	0	0	0	0	32	538	60	1650	0	0				
629746														345	0	60	96	0	0	0	0	16	173	0	0	0	0				
630041														62	0	14	1	14	0	0	0	7	40	0	0	0	0				
630340														68	0	0	0	0	0	0	0	51	17	0	0	0	0				
630555														7223	0	4956	0	0	0	0	0	68	1559	640	4825	0	0				
630658														2666	0	1589	0	0	562	119	0	7	1070	0	0	0	0	ATM Balancing	TBL Payables		
631039														223	0	61	0	0	0	0	0	52	110	0	29	0	0				
631150														2447	0	2193	0	0	0	0	0	30	224	0	1955	0	0				
631178														2517		1699	0	86				80	738	0	1424						
631422														7306		6181	0					411	714	0	3263						
631570														12648	0	10156	0	0	0	0	0	5	2388	99	7213	0	0				
632410														2132		0	0					156	1451	525							
632607														9993	0	178	0	0	0	0	0	6	9809	0	0	0	0				
632858														812	0	493	0	0	433	0	0	77	242	0	0	0	0	Investor due - Participant sold			
633378														33290		24605	0		7507			151	7386	1148			15311	Accrued Retirement Plans			
633640														433	0	381	0	0	0	0	0	14	38	0	0	0	0				
634544														767	0	379	0	0	0	0	0	117	271	0	364	0	0				
634955														3457	0	2580	0	0	2364	0	0	15	862	0	0	0	0	CONTRACTUAL RETIREMENT RESERVE			
634973														620	0	0	0	0	0	0	0	2	618	0	0	0	0				
635840														3809	0	2249	0	0	445	0	0	41	1519	0	1565	0	0	Accts Payable - Payments in Process			
635907														7270	0	5049	891	0	0	0	0	10	1278	42	3487	0	0				
636276														2253	0	2153	0	0	0	0	0	2	98	0	1982	0	0				
636753														119	0	0	82	0	0	0	0	4	33	0	0	0	0				
636771														67241		39713	0					177	22870	4481				Liability for securities available for sale but not yet settled			
637170														3050	0	327	0	193	0	0	0	41	2682	0	0	0	0				
637451														177389		74466	0		36407	27424		802	96241	5880				Loans Subject to Repurchase Liability	Reserve for Indemnification		
637554														322	0	19	0	0	0	0	0	39	264	0	0	0	0				
638131														307	0	0	61	0	0	0	0	112	134	0	0	0	0				
638355														242	0	0	0	0	0	0	0	72	115	55	0	0	0				
638850														1130		12	953					26	139	0							
639549														4421	0	3090	0	1316	0	0	0	309	1022	0	1736	0	0	Def Loan Fees - PPP			
639567														168464		101394	0	35882				206	66864	0	54692						
639633														1144	0	395	0	0	227	0	0	58	691	0	0	0	0	Escrow Control			
639857														34	0	31	0	0	0	0	0	2	1	0	0	0	0				
640143														116	0	1	0	0	0	0	0	2	113	0	0	0	0				
640246														7855	0	4576	1918	0	0	0	0	158	1203	0	4185	0	0				
640442														2387	0	1776	0	0	0	0	0	213	398	0	1715	0	0				
640554														100		0	28					17	55	0							
640956														543	0	512	0	0	228	109	0	17	14	0	0	0	0	Real Estate Escrow	Deferred Income from SBA PPP Loans		
641449														136	0	0	0	0	0	0	0	33	103	0	0	0	0				
641579														233		0	0					5	178	50							
641775														19658		14879	0					56	4214	509	4289	7048	1173				
642437														1498	0	1089	0	0	825	0	0	56	353	0	0	0	0	DIVERSIFIED MORTGAGE NOTES PAYABLE			
642549														11569		3383	0		3016			126	6466	1594				Other Payable			
642857														1991	0	161	0	0	140	0	0	118	1712	0	0	0	0	Debit Card Settlement			
643078														3264	0	68	0	0	0	54	0	28	2632	536	0	0	0		stale dated checks	Stale Dated Checks	
643274														139	0	0	63	0	0	0	0	1	75	0	0	0	0				
643340														1652	0	167	0	0	0	0	0	7	1478	0	0	0	0				
643452														133	0	0	0	0	0	0	0	15	118	0	0	0	0				
643658														153	0	12	0	0	0	0	0	1	109	31	0	0	0				
644057														21	0	0	0	0	0	0	0	10	11	0	0	0	0				
644141														409	174	260	0	0	0	0	0	5	144	0	0	0	0				
644646														617	0	197	289	0	0	0	0	44	87	0	197	0	0				
644776														621		169	268					4	180	0				SBA PPP ORIGINATION FEE RECEIVABLE	OTHER LIABILITIES		
644842														172	0	48	0	47	0	0	0	51	73	0	0	0	0				
644954														2239	0	1407	0	0	0	0	0	0	832	0	0	0	0				
644963														898	0	804	0	0	0	0	0	34	55	5	804	0	0				
645157														138	0	0	10	0	0	0	0	61	67	0	0	0	0				
645317														26353	0	12639	0	4408	4240	0	0	14	13700	0	0	0	0	Unearned premium/commission			
645465														7070	0	1724	0	639	0	0	0	31	5315	0	741	0	0				
645540														574	0	8	0	0	0	0	0	28	538	0	8	0	0				
645577														2482	0	2209	0	721	0	0	0	4	269	0	1238	0	0				
645625														134540	0	81852	0	0	0	0	0	1112	43643	7933	22340	26388	0				
646042														243	0	178	9	0	178	0	0	15	41	0	0	0	0	SBA DEFERRED PPP LOAN FEES			
646145														651	0	562	0	0	418	0	0	69	20	0	0	0	0	ESCROW			
646172														3846	0	3693	0	75	1207	556	607	2	151	0	0	0	0	Employee Insurance Payable	EFT & Check Settlement	Accrued Retirement and 401 K	
646444														612	0	304	0	300	0	0	0	34	274	0	0	0	0				
646471														27	0	0	0	0	0	0	0	1	26	0	0	0	0				
646556														390	0	298	7	94	0	0	0	74	11	0	13	0	0				
646743														1233	0	310	0	0	307	0	0	81	842	0	0	0	0	Deferred PPP loan fees			
646873														2541	0	1058	0	0	0	0	0	2	1481	0	350	0	0				
647218														850	0	0	0	0	0	0	0	97	586	167	0	0	0				
647245														4730		3664	105					110	851	0		3389					
647414														184	0	46	0	46	0	0	0	4	134	0	0	0	0				
647759														1577	0	1518	0	0	0	0	0	8	51	0	1423	0	0				
647777														811		12	603					0	196	0							
647955														244	0	0	108	0	0	0	0	4	132	0	0	0	0				
648130														10528		6190	0		6111			59	4067	212				Investment Securities Purchased - Pending Settlement			
648242														3563	0	0	0	0	0	0	0	96	2917	550	0	0	0				
648251														791	0	139	147	0	0	0	0	14	491	0	0	0	0				
648345														189	0	67	18	0	0	0	0	30	74	0	0	0	0				
648550														38	0	0	0	0	0	0	0	9	29	0	0	0	0				
649342														3127	0	2172	192	0	0	0	0	58	705	0	2167	0	0				
649632														81	0	0	41	0	0	0	0	13	27	0	0	0	0				
649874														1413	0	618	0	0	104	390	0	8	787	0	0	0	0	ATM Switch Settlement	Operating Long Term Liability		
651121														6024	0	3012	0	0	2469	0	0	60	2952	0	0	0	0	Defined Pension Benefit			
651149														546	0	392	0	0	0	0	0	36	118	0	381	0	0				
651158														174	0	23	18	21	2	0	0	78	55	0	0	0	0	Safe deposit boxes			
651354														96	0	1	25	0	0	0	0	26	44	0	0	0	0				
651448	6	0	0	0	0	0	0	0	6	0	0	0	0									0									
651541														856	0	57	0	0	0	0	0	28	771	0	0	0	0				
651756														603	0	40	223	0	0	0	0	41	299	0	0	0	0				
651859														17766		8052	0	42				1641	8073	0	3860						
651952														1169	199	1135	0	81				8	26	0	855						
652043														1280	0	0	0	0	0	0	0	157	1123	0	0	0	0		930		
652070														844	0	803	0	0	0	0	0	12	29	0	771	0	0				
652874														211141		188274	0		178709			956	21911	0				Interest Rate SWAP Valuation			
652959														3	0	0	0	0	0	0	0	3	0	0	0	0	0				
652977														1445	0	1400	0	0	0	0	0	0	45	0	1293	0	0				
653134														482	0	283	0	0	157	105	0	87	112	0	0	0	0	Deferred gain sale of ore fasb	Deposit on sales contracts		
653433														2976	0	2855	0	0	0	0	0	37	84	0	2855	0	0				
653611														6460		3243	1333		869			88	1580	216			1901	Accumulated post retirement benefits			
653778														2998	0	2251	161	0	2251	0	0	9	577	0	0	0	0	UNFUNDED DIRECTORS PENSION			
653947														894	0	0	0	0	0	0	0	124	770	0	0	0	0				
654047														354	150	291	2	0	141	0	0	10	51	0	0	0	0	Customer escrow accounts			
654300														855		48	467					0	311	29							
654579														294	0	235	0	0	0	0	0	0	59	0	235	0	0				
655530														42	0	0	0	0	0	0	0	11	31	0	0	0	0				
655839														2188	0	2	0	0	2	0	0	172	2014	0	0	0	0	Insurance Premium Payable			
656032														1176	0	415	2	0	0	0	0	41	718	0	414	0	0				
656247														27	0	0	0	0	0	0	0	27	0	0	0	0	0				
656377														134310		80624	4168		33261			211	19307	30000		7895	28481	LIABILITY FOR CRA LOW INCOME HOUSING TAX CREDIT			
656470														14016	0	8914	0	0	0	0	0	366	4530	206	7453	0	0				
656658														155	0	5	0	4	0	0	0	1	149	0	0	0	0				
656779														529	0	248	109	0	0	0	0	10	162	0	245	0	0				
657178														2522	0	81	0	0	0	0	0	5	2436	0	0	0	0				
657271														26837		16309	8683					1091	754	0							
657365														31063	0	3848	0	0	1390	1616	0	1161	23468	2586	0	0	0	Counter-Party Collateral Cash	SBA Recourse Liability		
657459														18820		1919	0	1918				232	16335	334							
657758														710	0	480	167	157	0	0	0	10	53	0	323	0	0				
657954														1025	0	178	428	0	0	0	0	33	386	0	178	0	0				
658072														541	0	421	0	52	0	0	0	8	112	0	369	0	0				
658474														159	0	114	0	0	0	0	0	3	42	0	0	0	0				
658924														371	0	0	0	0	0	0	0	35	336	0	0	0	0				
659341														1051	0	98	0	0	0	0	0	103	850	0	0	0	0				
659556														504	0	311	5	311	0	0	0	40	148	0	0	0	0				
659640														289	0	0	0	0	0	0	0	10	279	0	0	0	0				
659734														196	0	62	0	0	0	0	0	21	113	0	0	0	0				
659855														117654		63566	15183		220	21398		1682	33404	3819		15	33498	Accrued Int Payable Derivatives	Acquired salary continuation plans		
660066														155	0	0	0	0	0	0	0	4	151	0	0	0	0				
660253														104	0	9	2	0	0	0	0	44	49	0	0	0	0				
660271														2565	0	479	0	479	0	0	0	133	1788	165	0	0	0				
660570														3956	0	0	0	0	0	0	0	158	3798	0	0	0	0				
660655														35182	0	26539	0	191	0	0	0	111	7856	676	20766	1960	0				
660879														123	0	43	40	0	0	0	0	3	37	0	0	0	0				
660927														3304	0	2482	0	0	766	0	0	130	692	0	1153	0	0	Employee Benefits Payable			
661072														1029		836	95	226				1	97	0	610						
661157														43	0	0	25	0	0	0	0	18	0	0	0	0	0				
661223														1387	0	1146	0	0	0	0	0	25	216	0	1146	0	0				
661308														75894	0	59768	0	0	0	0	0	171	14483	1472	7870	0	48160				
661474														1456	0	1455	0	0	0	0	0	1	0	0	0	0	0				
662350														1178	0	17	133	0	0	0	0	41	987	0	0	0	0				
662369														34871		23600	0	25				88	10980	203	16101		5928				
662949														1580	0	256	127	0	256	0	0	117	1080	0	0	0	0	DEFERRED FEES			
663058														3558		1042	0		722			144	1630	742	208			Other Payable			
663245														161515	43076	106675	0	0	0	0	0	2525	29916	22399	0	0	0				
663638														115	0	55	0	0	0	0	0	25	35	0	0	0	0				
663656														295	0	179	0	0	170	0	0	10	106	0	0	0	0	Accounts Payable			
663834														48017	16000	22210	0					834	19882	5091							
663955														12269	0	12193	27	0	5353	6616	0	48	1	0	0	0	0	LIHTC Payable	Unrealized Swap Gain/Loss		
664176														12490	0	10802	0	0	0	0	0	1	1687	0	0	0	7050	Directors Retirement Plan			
664206														22388		5770	0		1786	3947		209	16409	0				FV Hedge Derivative Liability	Deferred Income		
664653														1546	0	750	0	0	0	0	0	57	739	0	716	0	0				
664756														164196	0	72249	0	0	0	0	0	1261	60739	29947	0	0	49371				
665146														1453	0	682	3	0	522	0	0	82	686	0	0	0	0	Accrued Salary Continuation Plan			
665258														275	0	0	0	0	0	0	0	3	272	0	0	0	0				
665865														589	0	21	0	21	0	0	0	273	295	0	0	0	0				
666059														1179	0	67	804	0	0	0	0	164	144	0	0	0	0				
666358														304	0	1	0	0	0	0	0	14	289	0	0	0	0				
666554														785	0	0	0	0	0	0	0	22	763	0	0	0	0				
666844														233	0	0	4	0	0	0	0	69	160	0	0	0	0				
666974														587	0	71	348	0	0	0	0	2	166	0	0	0	0				
667029														592	0	108	0	0	0	0	0	36	448	0	108	0	0				
667252														21	0	0	0	0	0	0	0	21	0	0	0	0	0				
667346														638	0	429	0	0	0	0	0	28	181	0	393	0	0				
667524														249		0	0					45	204	0							
667551														306	0	179	0	0	5	0	0	20	107	0	174	0	0	Credit Card Rewards			
667757														69618		51668	0					458	15230	2262			23990				
668053														42	0	0	1	0	0	0	0	39	2	0	0	0	0				
668147														1025	0	19	60	0	12	0	0	89	857	0	0	0	0	LOAN CUSTOMER PAYABLES			
669555														2195	0	368	1059	0	0	0	0	129	609	30	368	0	0				
670430														393	0	56	0	0	0	0	0	32	305	0	0	0	0				
670467														13033	0	9942	0	194	0	0	0	65	2685	341	4963	0	3282				
670560														143059	0	105786	0	71949	0	0	0	0	37273	0	0	0	32993				
670654														42	0	0	0	0	0	0	0	4	38	0	0	0	0				
670748														587	0	488	13	0	0	0	0	10	76	0	488	0	0				
670878														5121	0	4510	0	0	3610	0	0	3	608	0	0	0	0	Accrued Liability SERP			
671053														145	0	0	98	0	0	0	0	23	24	0	0	0	0				
671147														997	0	138	98	0	0	0	0	271	490	0	0	0	0				
671334														19640		5206	275	5206				6	14153	0							
671464														138776	0	97744	0	0	0	0	0	3397	36534	1101	0	0	57303				
671558														3540	0	1847	0	0	0	0	0	381	1308	4	722	957	0				
672238														380	0	140	193	0	0	0	0	41	6	0	0	0	0				
672247														426	0	329	0	0	0	0	0	97	0	0	0	0	0				
672537														361		10	0					104	247	0							
672573														1475	0	1020	0	0	0	0	0	1	454	0	480	0	0			.	
673244														198	0	0	11	0	0	0	0	18	169	0	0	0	0				
673440														8100		3164	2416					271	2249	0	1757						
673477														294	0	55	178	0	0	0	0	1	60	0	0	0	0				
673851														146	0	37	35	0	0	0	0	14	60	0	0	0	0				
673909														8949	2785	4736	535					90	3588	0							
674344														814	0	409	0	0	0	0	0	100	305	0	409	0	0				
674849														4350	1196	1540	0	0	0	0	0	1389	1421	0	0	0	0				
675042														238		102	0					43	93	0	102						
675051														1012	0	890	0	0	890	0	0	18	104	0	0	0	0	Building Lease Obligation			
675079														871	500	615	0	0	0	0	0	13	243	0	0	0	0				
675248														144	0	0	0	0	0	0	0	16	128	0	0	0	0				
675341														918	0	907	0	0	0	0	0	11	0	0	907	0	0				
675659														148	0	27	0	0	0	0	0	121	0	0	0	0	0				
675855														75	0	31	0	0	0	0	0	13	31	0	0	0	0				
676049														282	0	48	87	0	0	0	0	94	53	0	0	0	0				
676151														2187	0	586	0	0	0	0	0	274	1327	0	586	0	0				
676478														8817	0	8261	0	0	0	0	0	8	466	82	0	4396	0				
677176														73426		64429	424	2637				163	8392	18	5033		52720				
677354														1151	0	1019	88	0	0	0	0	35	9	0	1019	0	0				
677448														441	0	315	0	0	130	0	0	71	55	0	185	0	0	PPP Deferred Incom			
677644														9419	0	6816	0	0	0	0	0	127	2476	0	5933	0	0				
677756														157	0	20	0	0	0	0	0	82	55	0	0	0	0				
677970														869	0	786	0	96	188	324	37	0	83	0	92	0	0	Accrued Sick Leave	Deferred Revenue FiServ	Accrued Vacation	
678052														26	0	0	0	0	0	0	0	2	24	0	0	0	0				
678070														2402		1198	0					452	752	0	1198						
678258														22	0	0	0	0	0	0	0	22	0	0	0	0	0				
678454														1837		77	0	66				34	1726	0							
678557														104	0	83	7	0	0	0	0	14	0	0	0	0	0				
678717														22792	0	15299	0	0	0	0	0	583	6273	637	806	0	14410				
678744														1415	0	717	17	407	0	0	0	94	587	0	310	0	0				
679451														521	0	3	389	0	0	0	0	53	76	0	0	0	0				
680055														250		0	0					213	37	0							
680130														9881		5543	0					26	4312	0	3362						
680354														4151		360	0	91				66	2752	973		214					
680457														689	0	8	0	0	0	0	0	119	562	0	0	0	0				
680747														309	0	65	0	65	0	0	0	139	105	0	0	0	0				
680813														31564	0	9156	0	0	3968	4839	0	376	22032	0	0	0	0	FAIR VALUE RATE SWAP	OH EQUITY FUND PAYABLE		
681043														174	0	0	0	0	0	0	0	17	157	0	0	0	0	FHLB Borrowings			
681249														613	0	547	0	0	0	0	0	14	52	0	547	0	0				
682143														6560	1025	3708	0	0	0	0	0	135	2717	0	0	0	0				
682563														607988	0	382960	82434	0	0	0	0	1542	90738	50314	0	0	313404				
682648														317	0	26	0	0	0	0	0	142	149	0	0	0	0	Deferred Fees			
683449														1558	0	0	0	0	0	0	0	234	1324	0	0	0	0				
683814														777	400	400	0	0	0	0	0	31	346	0	0	0	0				
684455														1576	0	1310	0	0	0	0	0	89	177	0	1276	0	0	Servicing Liabilities	Def ORE Gain		
685023														904	0	847	0	0	0	0	0	22	35	0	681	0	0	DEBIT CARD SETTLEMENT	DEFERRED LOAN RECOVERY		
685649														2047	0	620	221	0	0	0	0	109	1097	0	571	0	0				
685676														21172	0	16995	839	0	0	0	0	226	3112	0	5215	0	0				
685779														2222	0	1606	0	0	0	0	0	103	513	0	1229	0	0				
686459														1140		501	563	6				76	0	0	495						
686570														319	0	31	182	24	0	0	0	1	105	0	0	0	0				
686758														136	0	21	0	0	0	0	0	47	68	0	0	0	0				
687009														104085		75998	0		16523			601	25176	2310	11350	43799		Operating lease liability			
687054														163	0	15	0	0	0	0	0	10	138	0	0	0	0				
687830														394	0	0	0	0	0	0	0	20	374	0	0	0	0				
687951														13918	417	9079	0					2481	2358	0	7056						
688079	63601	0	13440	120	0	12087	0	0	50041	0	0	0	0									0						Other Unearned Income			
688257														3032	0	2767	0	0	0	0	0	4	261	0	2578	0	0				
688453														61	0	30	0	0	0	0	0	31	0	0	0	0	0				
688556														98	0	16	0	3	0	0	0	13	69	0	0	0	0				
689209														14682	0	10299	0	0	0	0	0	4	4379	0	9570	0	0				
689357														3147		601	0					68	2478	0							
689759														680	0	0	133	0	0	0	0	10	537	0	0	0	0				
691042														87	0	0	0	0	0	0	0	14	73	0	0	0	0				
691556														166	0	124	0	0	0	0	0	23	19	0	0	0	0				
691743														71	0	20	0	0	0	0	0	48	3	0	0	0	0				
691958														2475	0	787	0	685	0	0	0	336	1352	0	0	0	0				
692450														486	0	147	0	147	0	0	0	70	269	0	0	0	0				
692704														805	0	145	0	0	0	0	0	0	660	0	0	0	0				
692946														1458	0	892	0	0	0	0	0	73	360	133	0	0	0				
693073														699	0	686	0	0	0	0	0	0	13	0	686	0	0	Construction Loan Deposit/Loans-In-Process			
693224														148910		111797	0	34021				544	28569	8000			50742				
693345														61934		14265	0	3509	1003			527	47142	0				Loan Swap Liability			
693952														2068	0	1827	0	0	0	0	0	64	177	0	1799	0	0	UNAMORTIZED LOAN FEES - PPP LOANS			
694146														267	0	5	0	0	0	0	0	21	241	0	0	0	0				
694771														45	0	45	0	0	0	0	0	0	0	0	0	0	0				
694847														1719	0	185	0	0	0	0	0	7	1527	0	0	0	0				
694904														850872	0	307691	387620	0	0	0	0	1131	142611	11819	0	0	248564				
695349														325	0	50	0	0	0	0	0	36	239	0	0	0	0				
695947														48	0	0	0	0	0	0	0	25	23	0	0	0	0				
696047														231	0	1	6	0	0	0	0	13	211	0	0	0	0				
696168														831	0	202	0	71	131	0	0	9	620	0	0	0	0	Dealer Participation			
696430														8205	0	5176	0	0	0	0	0	20	3009	0	2312	0	0				
696645														353	0	269	0	269	0	0	0	8	76	0	0	0	0				
697035														524	0	0	0	0	0	0	0	50	474	0	0	0	0				
697147														3308	0	1792	0	1434	0	0	0	84	1432	0	0	0	0				
697156														4904	0	4155	0	0	0	0	0	45	704	0	4093	0	0				
697231														899	0	345	0	263	78	0	0	46	508	0	0	0	0	PPP Fees Held			
697763														69590		50084	7358	26485				75	11872	201			17980				
697950														937	108	157	0	49	0	0	0	36	744	0	0	0	0				
697978														17788		8323	0					148	9266	51			6343				
698144														5123	0	2749	98	0	0	0	0	1140	1136	0	945	1095	0				
698546														1547	0	1440	0	3	0	0	0	28	58	21	1306	0	0				
698649														1384	0	1018	0	0	0	0	0	29	337	0	232	0	0				
699105														8952	0	3318	0	0	0	0	0	0	5543	91	2810	0	0				
699253														312	0	6	81	0	0	0	0	35	190	0	0	0	0				
700140														364	0	0	177	0	0	0	0	22	165	0	0	0	0				
700252														2079	0	2038	0	0	0	0	0	7	34	0	2038	0	0				
700430														955		904	0		102	172		51	0	0	238			Shazam Conversion Fee	Employee Benefits		
700458														1716	0	674	0	0	0	0	0	236	806	0	668	0	0				
701062														108922		67674	0					628	35816	4804			40731				
701222														8755	0	0	0	0	0	0	0	469	8286	0	0	0	0				
701839														7454	0	5721	0	0	0	0	0	8	1725	0	4928	0	0				
701857														234	0	214	0	0	0	0	0	15	5	0	214	0	0				
702117														154482		116548	0					395	32459	5080		60263					
702359														954	0	239	0	0	0	0	0	44	671	0	0	116	0				
702612														4289	0	1028	0	0	321	0	0	206	3055	0	0	0	0	MEDICAL PAYABLE			
702836														767	0	649	0	0	0	0	0	118	0	0	0	0	0				
702911														1780	0	1167	0	0	0	0	0	100	513	0	810	0	0				
702966														583	350	415	0	0	0	0	0	0	168	0	0	0	0				
703039														541	410	410	0	0	0	0	0	97	34	0	0	0	0				
703552														9345	0	2753	0	815	0	0	0	81	6511	0	1229	0	0				
703767														39975		33482	0					31	6347	115	15494		7962				
705378														1184	0	1007	0	0	259	218	530	3	174	0	0	0	0	Accrued Employee Bonus	Accrued Retirement Contribution	Accrued Director Retirement	
705556														1274		0	0					109	1165	0							
706030														444	0	98	0	0	0	0	0	22	324	0	0	0	0				
706058														388	0	0	0	0	0	0	0	18	335	35	0	0	0				
706236														297	0	0	0	0	0	0	0	87	210	0	0	0	0				
706254														54		0	0					54	0	0							
706450														52	0	0	0	0	0	0	0	11	41	0	0	0	0				
706656														750	0	672	0	0	157	0	0	78	0	0	475	0	0	Cardholder Clearing			
707354														13678	0	3968	0	1859	2109	0	0	610	9100	0	0	0	0	Wages Pay			
708379														827	0	7	0	0	0	0	0	65	755	0	0	0	0				
709143														4799	0	3177	733	2003	0	0	0	109	780	0	0	0	0				
709451														47	0	17	0	0	0	0	0	15	15	0	0	0	0				
709554														1197	0	0	0	0	0	0	0	9	1188	0	0	0	0				
709602														18484		9548	0		2666	2544		27	8548	361				Deferred Compensation UniBank Plan	Intercompany Payable - Security Corp		
709639														8053	0	1027	0	998	0	0	0	280	6746	0	0	0	0				
709956														72	0	0	0	0	0	0	0	72	0	0	0	0	0				
710176														633	0	180	0	0	0	0	0	71	382	0	0	0	0				
710859														2030	0	1620	0	0	0	0	0	342	68	0	1526	0	0				
711472	42319	0	42010	0	6690	0	0	0	225	48	10227	0	0									36									
711520														1575	0	1491	0	0	0	0	0	38	46	0	1479	0	0				
711548														2141	0	1437	0	0	0	0	0	24	680	0	1432	0	0				
711753														322	0	9	67	0	9	0	0	5	241	0	0	0	0	Scribner Insurance Agency Liabilities			
711801														4254	0	3223	0	0	0	0	0	32	999	0	3184	0	0				
712059														4327	0	2187	0	0	860	0	0	67	2073	0	850	0	0	Post Retirement Benefit			
712648														542	0	66	0	0	0	0	0	126	350	0	0	0	0				
712956														2898	310	311	0	0	0	0	0	6	2556	25	0	0	0				
713047														18	0	0	0	0	0	0	0	13	5	0	0	0	0				
713252														341	0	0	0	0	0	0	0	126	215	0	0	0	0				
713476														6779	0	4172	0	19	0	0	0	51	2556	0	4152	0	0				
713926														15173		11463	0		961	4166	225	196	3514	0	3928			Low income housing payable	Pension liability	Accrued SBA Fees	
714165														1	0	0	0	0	0	0	0	1	0	0	0	0	0				
714437														303	0	43	0	0	0	0	0	22	238	0	24	0	0				
714839														257		100	0					80	77	0							
714978														2760	0	395	0	0	0	0	0	0	1988	377	395	0	0				
715032														257	0	2	0	0	0	0	0	77	178	0	0	0	0				
715050														1108	0	430	0	229	0	0	0	62	614	2	0	0	0				
715144														952	0	324	0	0	0	0	0	28	600	0	324	0	0				
715340														4025	0	1653	0	0	0	0	0	35	2337	0	863	0	0				
715470														224		21	0	21				9	194	0							
715630														1916	0	0	1319	0	0	0	0	78	519	0	0	0	0				
715872														4324		3218	0	726				30	1076	0	2491						
715975														151	0	0	0	0	0	0	0	1	150	0	0	0	0				
716374														5421	0	2457	381	656	0	0	0	97	2486	0	0	0	0				
716655														5083	0	994	0	0	0	0	0	103	3986	0	0	991	0				
716833														13134		2873	0					132	10094	35	1356		1458				
716851														1692	0	1537	0	1537	0	0	0	10	145	0	0	0	0				
716954														477	0	1	0	0	0	0	0	58	418	0	0	0	0				
717232														1234	960	999	0	0	0	0	0	72	163	0	0	0	0				
717670														119	0	36	0	0	0	0	0	6	77	0	0	0	0				
717737														10883		8074	0					124	2579	106	6112						
717924														22492	0	16463	5015	0	0	0	0	149	865	0	3631	0	0				
718145														1464	0	124	75	0	88	0	0	56	1209	0	0	0	0	Reserve for Financial Assistance Grant Award Funding			
718275														799	0	206	0	0	0	0	0	3	438	152	0	0	0				
718538														5079	0	4244	0	0	1499	1327	0	96	739	0	1407	0	0	Unfunded Pension	Unfunded FireFly Commons Inv		
719030														61	0	46	0	0	0	0	0	15	0	0	0	0	0				
719610														522	0	0	207	0	0	0	0	32	283	0	0	0	0				
719656														2480	0	833	0	0	328	0	0	45	1475	127	0	0	0	AMOUNT DUE TO CARD PROCESSOR			
719964														1585	0	1468	0	0	0	0	0	6	111	0	1468	0	0				
720157														35	0	0	0	0	0	0	0	35	0	0	0	0	0				
720344														443		361	0	199				54	28	0							
720746														3683	0	3160	0	232	0	0	0	25	424	74	1730	0	0				
720858														1913	1050	1875	0	0	0	0	0	34	4	0	811	0	0				
721350														1864	0	1348	29	0	0	0	0	243	244	0	1103	0	0				
721752														757	0	740	0	0	739	1	0	17	0	0	0	0	0	Accrued Salary Cont. Liability	Backup WIthholding Tax		
721949														4488	0	1729	2370	0	872	0	0	384	5	0	0	0	0	CLS Loan Escrow			
722227														1589	0	114	0	0	0	0	0	4	1471	0	0	0	0				
722432														2353	0	228	0	0	0	0	0	55	2069	0	0	0	0				
722544														19489	0	5842	0	0	0	0	0	307	13340	0	5675	0	0				
