"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
3633173																																																																																																																																		1308216	16002	0	3947	986014	189797	175713	14084	0	6502	3516	993	1993	0	6597	7016	0	9092	191	0	191	0	0	0	0	0	0	47659	0	2032	454	44887	246234	24316	197632	841124	860	860	860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3854	1927	0	0	0	1927	247094	24316	197632	861015	0	4863	98816	861015	982067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3634394																																																																																																																																		395430	3775																																																																																																														
3635029																																																																																																																																		1295051	20398	0	7340	1078954	240623	165997	74581	45	0	0	0	0	0	0	20000	0	7000	0	0	0	0	0	0	0	0	0	36688	3832	4020	259	14495	185717	100381	92303	915938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159331	79666	0	0	462	79204	185717	100381	92765	995474	0	20076	46383	995474	1071614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3635551																																																																																																																																		235154	1624	0	0	151524	66006	59180	6826	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	12446	19	87	0	12340	63694	7163	57442	108005	508	508	500	0	0	8	792	396	294	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13507	6754	0	0	0	6754	64623	7163	57442	120660	0	1433	28721	120660	151524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3636259																																																																																																																																		157406	2359	0	654	136410	12606	11517	1089	0	2653	0	2653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2345	0	741	8	1596	19377	6476	10674	123238	0	0	0	0	0	0	100	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6209	3105	0	314	364	2427	19377	6830	12682	128703	0	1366	6341	128703	135756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3636428																																																																																																																																		414910	5141																																																																																																														
3636446																																																																																																																																		543692	5855																																																																																																														
3636914																																																																																																																																		389899	2762	0	0	275958	68212	58457	9755	0	0	0	0	0	0	7824	25247	5209	2510	1202	0	0	1202	0	0	0	0	0	17519	0	163	0	17356	74624	35165	53481	227452	0	0	0	0	0	0	356	178	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16631	8316	0	0	0	8316	74624	35165	53481	239955	0	7033	26741	239955	275958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3637247																																																																																																																																		1142408	7494	0	0	757382	117812	13476	104336	0	0	0	0	0	0	29482	115998	55436	16250	24196	0	24196	0	0	0	0	0	0	64694	30	768	366	56056	99213	246235	322325	471391	175	175	0	0	0	175	890	445	0	0	0	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149923	74962	0	0	0	74961	99213	246235	322325	546972	0	49247	161163	546972	757382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3637685																																																																																																																																		7917163	22272	0	0	5660923	969081	967451	1630	0	0	0	0	0	0	1797	81789	0	94000	0	0	0	0	0	0	0	0	0	222412	61	17664	6277	98438	1057302	101083	2824786	3246745	14850	14850	0	0	0	14850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	728225	364113	24326	0	80667	259120	1081628	101083	2905453	3528272	0	20217	1452727	3528272	5660923	0	0	0	0	0	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3637706																																																																																																																																		276052	2159																																																																																																														
3640359																																																																																																																																		434238	4340																																																																																																														
3645840																																																																																																																																		414095	5662	0	3228	194759	47434	37968	9466	0	0	0	0	0	0	639	14631	0	0	5175	0	5175	0	0	0	0	0	0	8456	1286	251	0	5247	158174	104611	2629	148226	0	0	0	0	0	0	11	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35394	17697	0	4599	0	13098	158180	109210	2629	161394	0	21842	1315	161394	191531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3646397																																																																																																																																		273435	2651	0	74	206175	22061	9391	12670	0	0	0	0	0	0	7427	21584	8575	4767	150	0	150	0	0	0	0	0	0	13100	12	461	94	12533	46282	38057	10727	180539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17089	8545	0	0	0	8545	46282	38057	10727	193044	0	7611	5364	193044	206101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3650563																																																																																																																																		574782	5624																																																																																																														
3650808																																																																																																																																		8145681	57847	0	0	4721146	405471	0	405471	0	0	0	0	0	0	84609	715423	96	2351	9917	0	9917	0	0	0	0	0	0	462060	159	45616	0	352297	1047519	3797110	96	3026478	8190	8190	0	0	0	8190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	766658	383329	0	77612	0	178724	1047519	3904498	96	3240668	0	780900	48	3240668	4721146	1580	0	0	0	0	177393	0	0	0	0	57031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3655933																																																																																																																																		405991	6708	0	3511	264293	71575	64948	6627	0	0	0	0	0	0	0	1917	0	0	0	0	0	0	0	0	0	0	0	7155	412	1867	98	4745	138389	13382	39308	214028	1949	1949	766	0	0	1183	250	125	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25442	12721	150	0	0	12571	139500	13382	39308	230716	0	2676	19654	230716	260782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3664588																																																																																																																																		1150725	8890	0	0	842125	8048	415	7633	0	0	0	0	0	0	10465	64985	0	29425	103787	0	103787	0	0	0	0	0	0	35325	2859	3217	2	27602	24418	185304	390098	534187	15122	15122	0	14878	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83044	41522	0	0	21248	20274	24418	200549	411346	568475	0	40110	205673	568475	842125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3667132																																																																																																																																		202009	1015																																																																																																														
3671997																																																																																																																																		212924	2515	0	243	181819	13566	1448	12118	0	2867	0	1431	1436	0	811	4581	286	0	11055	0	11055	0	0	0	0	0	0	10613	4	421	36	8848	2263	29606	21736	160327	0	0	0	0	0	0	237	119	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	947	474	0	0	0	474	2263	29606	21736	163326	0	5921	10868	163326	181576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3678857																																																																																																																																		993511	11962																																																																																																														
3686928																																																																																																																																		961094	4883	0	0	598460	13416	5641	7775	0	1346	0	1357	0	0	14141	91913	52006	0	21925	0	21925	0	4341	0	0	0	0	57415	0	1200	0	18566	113281	133218	113663	393276	3480	3480	0	0	0	3480	3283	1642	0	0	0	1642	2273	455	0	0	0	455	0	0	0	0	0	0	0	0	0	0	0	0	75534	37767	0	0	0	37767	115055	133951	113663	471075	0	26790	56832	471075	598460	4341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3688043																																																																																																																																		742854	10690	0	3124	605295	97539	34733	62806	0	0	0	0	0	0	32593	30627	4753	13419	0	0	0	0	656	0	0	0	0	48785	249	2414	75	36324	116732	95847	26395	503785	3016	3016	0	0	0	3016	38	19	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25186	12593	0	0	0	12593	116732	95847	27332	561747	0	19169	13666	561747	602171	656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3688548																																																																																																																																		263253	2525	0	119	195153	44854	37173	7681	0	21090	0	19197	1893	0	0	21787	1737	0	0	0	0	0	0	0	0	0	0	1814	21	290	19	1484	37194	49553	5702	172604	59	59	0	59	0	0	1678	839	0	839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6545	3273	0	0	0	3272	37194	50451	5702	182195	0	10090	2851	182195	195034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3688623																																																																																																																																		593402	2723	0	0	446896	33950	32584	1366	0	0	0	0	0	0	3270	54271	1082	2240	48798	0	48798	0	0	0	0	0	0	30214	1587	1230	3	21169	70445	106197	80854	332030	0	0	0	0	0	0	2785	1393	0	0	0	1393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72965	36483	0	0	0	36483	70445	106197	80854	384246	0	21239	40427	384246	446896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3690121																																																																																																																																		330286	2303	0	0	214261	78644	20673	57971	0	0	0	0	0	0	0	2854	0	0	0	0	0	0	0	0	0	0	0	2787	97	1858	0	832	48137	62683	64630	154041	0	0	0	0	0	0	125	63	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8867	4434	0	0	0	4434	48353	62683	64630	164759	0	12537	32315	164759	214261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3690596																																																																																																																																		1632550	12952	0	0	1303675	87473	0	87473	0	0	0	0	0	0	1405	50652	19668	0	162851	0	162851	0	602	0	0	0	602	80933	0	0	0	49286	87966	300976	200582	1021675	6726	6726	0	0	0	6726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89666	44833	0	0	0	44833	87966	300976	203129	1128241	0	60195	101565	1128241	1303675	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3690635																																																																																																																																		436549	5270																																																																																																														
3690701																																																																																																																																		756537	5899	0	0	475627	84301	2245	82056	0	0	0	0	0	0	1839	45686	9957	0	97298	0	97298	0	516	0	0	0	0	26892	3	497	653	23778	62148	225537	166874	299576	2564	2564	0	0	0	2564	100	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69513	34757	0	0	4257	30500	62148	226210	171566	343234	0	45242	85783	343234	475627	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4879	976	0	0	
3715444																																																																																																																																		3198504	22754	0	0	2225137	427976	335952	92024	0	2395	0	1795	600	0	89134	340327	8086	59076	19900	0	19900	0	2332	0	0	0	0	212245	8586	7320	1329	125577	583390	461366	323682	1765242	3772	3772	0	0	0	3772	4878	2439	0	0	0	2439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236177	118089	0	0	0	112315	583390	461800	323682	1921377	0	92360	161841	1921377	2225137	2192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3716320																																																																																																																																		1328055	14999	0	4610	976939	242722	238976	3746	0	57878	6290	19754	2232	29602	2660	65211	3397	15000	0	0	0	0	0	0	0	0	0	47640	302	3397	321	37465	300786	109158	58205	855792	9417	9417	0	0	0	9417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73774	36887	0	0	413	36474	300786	109158	58618	901683	0	21832	29309	901683	972329	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3716852																																																																																																																																		918130	28045	0	17685	828774	95723	95080	643	0	0	0	0	0	0	724	23190	3672	0	0	0	0	0	0	0	0	0	0	16264	1711	0	0	14553	97515	23833	3672	819136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97515	23833	3672	819303	0	4767	1836	819303	811089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3719648																																																																																																																																		1305008	13167																																																																																																														
3720336																																																																																																																																		152569	354																																																																																																														
3720608																																																																																																																																		925021	8484																																																																																																														
3721605																																																																																																																																		370618	4464																																																																																																														
3729124																																																																																																																																		611111	5544	0	0	457258	5461	3219	2242	0	8712	1600	7102	0	10	0	138	0	0	82340	82340	0	0	0	0	0	0	0	18049	0	2079	0	13141	108297	11561	148167	345482	0	0	0	0	0	0	67	34	0	0	0	34	263	53	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	1188	594	0	0	0	594	108297	11561	148167	371849	0	2312	74084	371849	457258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3750650																																																																																																																																		1371984	8502	0	0	886745	16376	2280	14096	0	0	0	0	0	0	24765	203255	83533	8000	41425	0	41425	0	0	0	0	0	0	74941	69	5993	772	26455	168140	283354	134052	691915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105861	52931	0	0	0	52931	168140	283354	134052	749672	0	56671	67026	749672	886745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3783313																																																																																																																																		14323105	33135	0	2537	2534153	359041	328415	30626	0	3000	3000	0	0	0	524	59708	420	6583	0	0	0	0	0	0	0	0	0	461768	50	9508	1	447412	11569063	173392	54357	2383307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11569063	173392	54357	2388158	0	34678	27179	2388158	2531616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3783948																																																																																																																																		5706724	11446	0	0	1777034	107140	99046	8094	0	0	0	0	0	0	536471	2754883	0	0	0	0	0	0	0	0	0	0	0	65449	7726	7379	3371	46972	643243	2770356	1549885	222985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643243	2776921	1553446	222985	0	555384	776723	222985	1777034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3786435																																																																																																																																		527264	4273	0	0	346076	102151	95056	7095	0	0	0	0	0	0	6367	105455	20957	993	0	0	0	0	0	0	0	0	0	18815	0	242	0	9980	107441	112792	28443	266529	228	228	0	0	0	228	2228	1114	0	0	0	1114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46080	23040	0	0	0	23040	107441	112792	28443	292515	0	22558	14222	292515	346076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3793714																																																																																																																																		1541443	7852	0	0	843535	172433	140705	31728	0	8987	0	5487	0	3500	0	753	0	6700	101	0	101	0	0	0	0	0	0	62852	1626	4096	5231	22725	382083	42165	579033	516516	107	107	107	0	0	0	800	400	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11407	5704	0	0	0	5704	382590	42165	579033	522220	0	8433	289517	522220	843535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3804535																																																																																																																																		850067	9348	0	1444	728802	7364	1184	6180	0	65645	0	475	65170	0	1339	3323	7413	1794	0	0	0	0	0	0	0	0	0	78356	54525	936	0	19185	73199	10914	240337	511675	47	47	0	0	0	47	194	97	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97830	48915	0	5316	2254	41345	73449	19741	242591	571328	0	3948	121296	571328	727358	4089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3807880																																																																																																																																		1090805	6896	0	0	800192	271102	265155	5947	0	0	0	0	0	0	17	55603	0	6319	0	0	0	0	0	0	0	0	0	15785	0	494	0	15291	327148	78817	60204	630794	3509	3509	0	0	0	3509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235750	117875	0	0	2091	115784	327148	86836	62295	750087	0	17367	31148	750087	800192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3812147																																																																																																																																		464868	4770	0	234	362898	59327	57137	2190	0	0	0	0	0	0	1520	14395	505	0	105	0	105	0	0	0	0	0	0	8854	1016	664	99	7075	94310	19220	63265	274111	0	0	0	0	0	0	520	260	0	0	0	260	340	68	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	42996	21498	0	18	3789	8726	94310	19281	67054	283690	0	3856	33527	283690	362664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3816154																																																																																																																																		126056	3	0	0	71808	19680	17096	2584	0	0	0	0	0	0	0	21886	0	0	120	0	120	0	0	0	0	0	0	7930	563	203	37	4652	27808	25636	16342	51059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4691	2346	0	0	0	2346	27808	25636	16567	53942	0	5127	8284	53942	71808	0	0	0	0	0	0	0	0	0	30	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3816163																																																																																																																																		183379	1673																																																																																																														
3816190																																																																																																																																		313736	2110																																																																																																														
3816510																																																																																																																																		2560509	10418	0	0	1550041	616179	589895	26284	0	1285	142	143	0	1000	84818	15847	0	25397	36156	0	36156	0	0	0	0	0	0	98244	5132	2455	8	64749	832719	80885	443766	1184505	9190	9190	0	0	0	9190	1937	969	0	0	0	969	99	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	142267	71134	573	0	0	70560	834398	80885	460537	1299432	0	16177	230269	1299432	1550041	864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3821037																																																																																																																																		792807	6656	0	0	580106	96104	41683	54421	0	28588	8876	9741	0	9971	0	63672	539	0	0	0	0	0	0	0	0	0	0	16633	40	1541	263	9894	109346	131833	90337	462134	0	0	0	0	0	0	4666	2333	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	5961	5961	0	0	5961	0	42690	21345	0	0	0	21345	109346	131833	96298	504666	0	26367	48149	504666	580106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3821626																																																																																																																																		339203	8700																																																																																																														
3821822																																																																																																																																		706425	4751	0	0	463129	128972	110703	18269	0	0	0	0	0	0	8018	45499	20299	1000	7683	0	7683	0	0	0	0	0	0	34827	1455	506	478	31464	153950	71957	127634	353337	0	0	0	0	0	0	1054	527	0	0	0	527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53739	26870	0	0	0	26870	153950	71957	127634	383367	0	14391	63817	383367	463129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3832127																																																																																																																																		561556	4355	0	0	352943	53588	10662	42926	0	0	0	0	0	0	5053	55799	22877	0	0	0	0	0	0	0	0	0	0	22153	0	897	0	13820	59846	150823	97108	244463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	144	0	0	0	144	59846	150823	97108	245789	0	30165	48554	245789	352943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3835454																																																																																																																																		3885317	31352	0	1347	2497688	494253	459088	35166	0	6664	0	6126	537	0	34650	157188	1968	145525	0	0	0	0	0	0	0	0	0	248690	0	15000	0	148833	532868	348198	1404358	1537410	4020	4020	0	0	0	4020	0	0	0	0	0	0	304	61	0	0	0	61	0	0	0	0	0	0	173	173	0	0	173	0	164343	82172	0	0	0	82153	532868	348198	1404531	1682858	0	69640	702266	1682858	2496341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3843392																																																																																																																																		166313	1779	0	450	106350	16171	16028	143	0	0	0	0	0	0	1285	5194	0	0	29	0	29	0	0	0	0	0	0	7495	545	858	57	6035	34686	6375	50273	76746	0	0	0	0	0	0	0	0	0	0	0	0	125	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	6570	3285	0	0	236	3049	34686	6375	50509	79820	0	1275	25255	79820	105900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3851427																																																																																																																																		1990624	5710	0	0	1143295	216964	204444	12520	0	0	0	0	0	0	16851	34003	0	0	0	0	0	0	0	0	0	0	0	245386	90	15412	163	87033	226869	754216	463340	387775	737	737	0	0	0	737	275	138	0	0	0	138	0	0	0	0	0	0	19439	19439	0	0	0	19439	0	0	0	0	0	0	33590	16795	0	0	0	16795	226869	754216	463340	445147	0	150843	231670	445147	1143295	565	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3869123																																																																																																																																		174489	1146	0	0	127942	29420	28018	1402	0	79	0	79	0	0	0	14125	8533	0	0	0	0	0	0	0	0	0	0	6333	613	116	64	5510	29284	15722	32660	97801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18824	9412	0	0	0	9412	29284	15722	32660	108468	0	3144	16330	108468	127942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3885123																																																																																																																																		1364944	11124																																																																																																														
3918898																																																																																																																																		49309230	834673	0	135028	41180836	5035475	4734861	300614	0	0	0	0	0	0	2588886	2561215	0	0	0	0	0	0	301696	0	0	0	0	7956195	147565	17250	0	7636313	7555495	3172423	5315954	32809949	396990	396990	0	0	0	396949	51	26	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	35000	35000	0	0	0	35000	5023215	2511608	0	0	9286	2491953	7555495	3322423	5325240	36552918	0	664485	2662620	36552918	41045808	299000	150000	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3938186																																																																																																																																		35583698	175642	0	0	23106257	895344	885945	9399	0	10000	0	10000	0	0	2548785	900992	164962	0	0	0	0	0	78427	0	0	0	0	1747220	61516	156265	17212	1223175	3992497	2710052	6274655	15657137	80207	80207	0	0	0	80207	5924	2962	0	0	0	2962	7705	1541	0	0	0	1541	0	0	0	0	0	0	0	0	0	0	0	0	2948251	1474126	0	1602	1513	1471011	3992497	2714065	6276168	17592523	0	542813	3138084	17592523	23106257	78392	0	0	0	0	0	0	0	0	0	0	0	0	44596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3939240																																																																																																																																		13090	0	0	0	1311	1347	0	1347	0	0	0	0	0	0	10100	0	0	35	0	0	0	0	0	0	0	0	0	1609	602	0	0	1007	10702	1347	0	1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10702	1347	0	1042	0	269	0	1042	1311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
